INSERT,1692260415,15bacf842c0c82fc41b482bf54babfbf4210b9d8,"/**
     * @deprecated Avoid using the deprecated method
     * #{@link org.apache.pulsar.broker.resources.NamespaceResources#getPoliciesIfCached(NamespaceName)} and blocking
     * call. we can use #{@link BrokerService#isAllowAutoSubscriptionCreationAsync(TopicName)} to instead of it.
     */",code_comment,code|design-debt
INSERT,1692260415,15bacf842c0c82fc41b482bf54babfbf4210b9d8,"/**
     * @deprecated Avoid using the deprecated method
     * #{@link org.apache.pulsar.broker.resources.NamespaceResources#getPoliciesIfCached(NamespaceName)} and blocking
     * call. we can use #{@link DispatchRateLimiter#getPoliciesAsync(BrokerService, String)} to instead of it.
     */",code_comment,code|design-debt
INSERT,1692260415,15bacf842c0c82fc41b482bf54babfbf4210b9d8,"/**
     * @deprecated Avoid using the deprecated method
     * #{@link org.apache.pulsar.broker.resources.NamespaceResources#getPoliciesIfCached(NamespaceName)} and blocking
     * call.
     */",code_comment,code|design-debt
INSERT,1690512585,a30639d28c7a8bb2f3e9c5f1ba6044001ac10796,"/**
     * This test just ensure that schema check still keeps the original logic: if there has any producer, but no schema
     * was registered, the new consumer could not register new schema.
     * TODO: I think this design should be improved: if a producer used AUTO_PRODUCE_BYTES"" schema",code_comment,requirement-debt
INSERT,1690512697,3c2a61152ecb59fc52a270faa0d2638766ab5939,"/**
     * This test just ensure that schema check still keeps the original logic: if there has any producer, but no schema
     * was registered, the new consumer could not register new schema.
     * TODO: I think this design should be improved: if a producer used AUTO_PRODUCE_BYTES"" schema",code_comment,requirement-debt
INSERT,1690849289,b9d7247db8331dba41cedf92c3e25972739e664f,"/**
     * @deprecated Avoid using the deprecated method
     * #{@link org.apache.pulsar.broker.resources.NamespaceResources#getPoliciesIfCached(NamespaceName)} and we can use
     * #{@link AbstractTopic#updateResourceGroupLimiter(Policies)} to instead of it.
     */",code_comment,code|design-debt
INSERT,1690512214,9be0b52ac425602cdb0bdd9348d0b63c16f6f62a,"/**
     * This test just ensure that schema check still keeps the original logic: if there has any producer, but no schema
     * was registered, the new consumer could not register new schema.
     * TODO: I think this design should be improved: if a producer used AUTO_PRODUCE_BYTES"" schema",code_comment,requirement-debt
INSERT,1690849289,b9d7247db8331dba41cedf92c3e25972739e664f,"/**
     * @deprecated Avoid using the deprecated method
     * #{@link org.apache.pulsar.broker.resources.NamespaceResources#getPoliciesIfCached(NamespaceName)}
     * You can use #{@link BrokerService#isAllowAutoTopicCreationAsync(TopicName)}
     */",code_comment,code|design-debt
INSERT,1690849289,b9d7247db8331dba41cedf92c3e25972739e664f,"/**
     * @deprecated Avoid using the deprecated method
     * #{@link org.apache.pulsar.broker.resources.NamespaceResources#getPoliciesIfCached(NamespaceName)}
     * You can use #{@link BrokerService#isAllowAutoTopicCreationAsync(TopicName)}
     */",code_comment,code|design-debt
INSERT,1690849289,b9d7247db8331dba41cedf92c3e25972739e664f,"/**
     * @deprecated Avoid using the deprecated method
     * #{@link org.apache.pulsar.broker.resources.NamespaceResources#getPoliciesIfCached(NamespaceName)} and blocking
     * call. we can use #{@link BrokerService#isAllowAutoSubscriptionCreationAsync(TopicName)} to instead of it.
     */",code_comment,code|design-debt
INSERT,1690849289,b9d7247db8331dba41cedf92c3e25972739e664f,"/**
     * @deprecated Avoid using the deprecated method
     * #{@link org.apache.pulsar.broker.resources.NamespaceResources#getPoliciesIfCached(NamespaceName)} and blocking
     * call. we can use #{@link BrokerService#isAllowAutoSubscriptionCreationAsync(TopicName)} to instead of it.
     */",code_comment,code|design-debt
INSERT,1690849289,b9d7247db8331dba41cedf92c3e25972739e664f,"/**
     * @deprecated Avoid using the deprecated method
     * #{@link org.apache.pulsar.broker.resources.NamespaceResources#getPoliciesIfCached(NamespaceName)} and blocking
     * call. we can use #{@link BrokerService#isAllowAutoSubscriptionCreationAsync(TopicName)} to instead of it.
     */",code_comment,code|design-debt
INSERT,1690512432,54359b6e85f6678695075ee9008102bfb7ee2bd6,"/**
     * This test just ensure that schema check still keeps the original logic: if there has any producer, but no schema
     * was registered, the new consumer could not register new schema.
     * TODO: I think this design should be improved: if a producer used AUTO_PRODUCE_BYTES"" schema",code_comment,requirement-debt
INSERT,1690289522,563f929885ce24206d7bd164adadc7797f225106,"/**
     * @deprecated Avoid using the deprecated method
     * #{@link org.apache.pulsar.broker.resources.NamespaceResources#getPoliciesIfCached(NamespaceName)} and we can use
     * #{@link AbstractTopic#updateResourceGroupLimiter(Policies)} to instead of it.
     */",code_comment,code|design-debt
INSERT,1690289522,563f929885ce24206d7bd164adadc7797f225106,"/**
     * @deprecated Avoid using the deprecated method
     * #{@link org.apache.pulsar.broker.resources.NamespaceResources#getPoliciesIfCached(NamespaceName)} and blocking
     * call. we can use #{@link BrokerService#isAllowAutoSubscriptionCreationAsync(TopicName)} to instead of it.
     */",code_comment,code|design-debt
INSERT,1690289522,563f929885ce24206d7bd164adadc7797f225106,"/**
     * @deprecated Avoid using the deprecated method
     * #{@link org.apache.pulsar.broker.resources.NamespaceResources#getPoliciesIfCached(NamespaceName)} and blocking
     * call. we can use #{@link BrokerService#isAllowAutoSubscriptionCreationAsync(TopicName)} to instead of it.
     */",code_comment,code|design-debt
INSERT,1690289522,563f929885ce24206d7bd164adadc7797f225106,"/**
     * @deprecated Avoid using the deprecated method
     * #{@link org.apache.pulsar.broker.resources.NamespaceResources#getPoliciesIfCached(NamespaceName)} and blocking
     * call. we can use #{@link BrokerService#isAllowAutoSubscriptionCreationAsync(TopicName)} to instead of it.
     */",code_comment,code|design-debt
INSERT,1690337954,6d321e1f03140a1b7e5a364e286dfbd969f30ba2,"/**
     * @deprecated Avoid using the deprecated method
     * #{@link org.apache.pulsar.broker.resources.NamespaceResources#getPoliciesIfCached(NamespaceName)} and we can use
     * #{@link AbstractTopic#updateResourceGroupLimiter(Policies)} to instead of it.
     */",code_comment,code|design-debt
INSERT,1690337954,6d321e1f03140a1b7e5a364e286dfbd969f30ba2,"/**
     * @deprecated Avoid using the deprecated method
     * #{@link org.apache.pulsar.broker.resources.NamespaceResources#getPoliciesIfCached(NamespaceName)}
     * You can use #{@link BrokerService#isAllowAutoTopicCreationAsync(TopicName)}
     */",code_comment,code|design-debt
INSERT,1690337954,6d321e1f03140a1b7e5a364e286dfbd969f30ba2,"/**
     * @deprecated Avoid using the deprecated method
     * #{@link org.apache.pulsar.broker.resources.NamespaceResources#getPoliciesIfCached(NamespaceName)}
     * You can use #{@link BrokerService#isAllowAutoTopicCreationAsync(TopicName)}
     */",code_comment,code|design-debt
INSERT,1690337954,6d321e1f03140a1b7e5a364e286dfbd969f30ba2,"/**
     * @deprecated Avoid using the deprecated method
     * #{@link org.apache.pulsar.broker.resources.NamespaceResources#getPoliciesIfCached(NamespaceName)} and blocking
     * call. we can use #{@link BrokerService#isAllowAutoSubscriptionCreationAsync(TopicName)} to instead of it.
     */",code_comment,code|design-debt
INSERT,1690337954,6d321e1f03140a1b7e5a364e286dfbd969f30ba2,"/**
     * @deprecated Avoid using the deprecated method
     * #{@link org.apache.pulsar.broker.resources.NamespaceResources#getPoliciesIfCached(NamespaceName)} and blocking
     * call. we can use #{@link BrokerService#isAllowAutoSubscriptionCreationAsync(TopicName)} to instead of it.
     */",code_comment,code|design-debt
INSERT,1690337954,6d321e1f03140a1b7e5a364e286dfbd969f30ba2,"/**
     * @deprecated Avoid using the deprecated method
     * #{@link org.apache.pulsar.broker.resources.NamespaceResources#getPoliciesIfCached(NamespaceName)} and blocking
     * call. we can use #{@link BrokerService#isAllowAutoSubscriptionCreationAsync(TopicName)} to instead of it.
     */",code_comment,code|design-debt
INSERT,1690072601,e7ae9e2544cced28eb4c2ae6c4b2f01a5879a318,// Residual auth info should be cleaned up,code_comment,code|design-debt
INSERT,1690849289,b9d7247db8331dba41cedf92c3e25972739e664f,"/**
     * @deprecated Avoid using the deprecated method
     * #{@link org.apache.pulsar.broker.resources.NamespaceResources#getPoliciesIfCached(NamespaceName)} and blocking
     * call. we can use #{@link DispatchRateLimiter#getPoliciesAsync(BrokerService, String)} to instead of it.
     */",code_comment,code|design-debt
INSERT,1690849289,b9d7247db8331dba41cedf92c3e25972739e664f,"/**
     * @deprecated Avoid using the deprecated method
     * #{@link org.apache.pulsar.broker.resources.NamespaceResources#getPoliciesIfCached(NamespaceName)} and blocking
     * call.
     */",code_comment,code|design-debt
DELETE,1690782674,448d05a77373cbf197782b128266b80bbd309098,// Now less expensive bundle will be unloaded (normally other bundle would move off and nothing would be,code_comment,code|design-debt
DELETE,1690782674,448d05a77373cbf197782b128266b80bbd309098,// 5% difference: should trigger an update (exactly 5% is flaky due to precision).,code_comment,test-debt
DELETE,1690782674,448d05a77373cbf197782b128266b80bbd309098,// Do similar tests for lower values.,code_comment,test-debt
INSERT,1690782674,448d05a77373cbf197782b128266b80bbd309098,// Now less expensive bundle will be unloaded (normally other bundle would move off and nothing would be,code_comment,code|design-debt
INSERT,1690782674,448d05a77373cbf197782b128266b80bbd309098,// 5% difference: should trigger an update (exactly 5% is flaky due to precision).,code_comment,test-debt
INSERT,1690782674,448d05a77373cbf197782b128266b80bbd309098,// Do similar tests for lower values.,code_comment,test-debt
DELETE,1691476909,31d59cfa080d6fba89e2f7074faa1d5c5fe973f9,// Now less expensive bundle will be unloaded (normally other bundle would move off and nothing would be,code_comment,code|design-debt
DELETE,1691476909,31d59cfa080d6fba89e2f7074faa1d5c5fe973f9,// 5% difference: should trigger an update (exactly 5% is flaky due to precision).,code_comment,test-debt
DELETE,1691476909,31d59cfa080d6fba89e2f7074faa1d5c5fe973f9,// Do similar tests for lower values.,code_comment,test-debt
INSERT,1691476909,31d59cfa080d6fba89e2f7074faa1d5c5fe973f9,// Now less expensive bundle will be unloaded (normally other bundle would move off and nothing would be,code_comment,code|design-debt
INSERT,1691476909,31d59cfa080d6fba89e2f7074faa1d5c5fe973f9,// 5% difference: should trigger an update (exactly 5% is flaky due to precision).,code_comment,test-debt
INSERT,1691476909,31d59cfa080d6fba89e2f7074faa1d5c5fe973f9,// Do similar tests for lower values.,code_comment,test-debt
INSERT,1690289522,563f929885ce24206d7bd164adadc7797f225106,"/**
     * @deprecated Avoid using the deprecated method
     * #{@link org.apache.pulsar.broker.resources.NamespaceResources#getPoliciesIfCached(NamespaceName)} and blocking
     * call. we can use #{@link DispatchRateLimiter#getPoliciesAsync(BrokerService, String)} to instead of it.
     */",code_comment,code|design-debt
DELETE,1690339241,f674ad1e64ef5671be4383edc3949f47af4ca4d3,// Now less expensive bundle will be unloaded (normally other bundle would move off and nothing would be,code_comment,code|design-debt
DELETE,1690339241,f674ad1e64ef5671be4383edc3949f47af4ca4d3,// 5% difference: should trigger an update (exactly 5% is flaky due to precision).,code_comment,test-debt
DELETE,1690339241,f674ad1e64ef5671be4383edc3949f47af4ca4d3,// Do similar tests for lower values.,code_comment,test-debt
INSERT,1690339241,f674ad1e64ef5671be4383edc3949f47af4ca4d3,// Now less expensive bundle will be unloaded (normally other bundle would move off and nothing would be,code_comment,code|design-debt
INSERT,1690339241,f674ad1e64ef5671be4383edc3949f47af4ca4d3,// 5% difference: should trigger an update (exactly 5% is flaky due to precision).,code_comment,test-debt
INSERT,1690339241,f674ad1e64ef5671be4383edc3949f47af4ca4d3,// Do similar tests for lower values.,code_comment,test-debt
INSERT,1690289522,563f929885ce24206d7bd164adadc7797f225106,"/**
     * @deprecated Avoid using the deprecated method
     * #{@link org.apache.pulsar.broker.resources.NamespaceResources#getPoliciesIfCached(NamespaceName)} and blocking
     * call.
     */",code_comment,code|design-debt
INSERT,1690337954,6d321e1f03140a1b7e5a364e286dfbd969f30ba2,"/**
     * @deprecated Avoid using the deprecated method
     * #{@link org.apache.pulsar.broker.resources.NamespaceResources#getPoliciesIfCached(NamespaceName)} and blocking
     * call. we can use #{@link DispatchRateLimiter#getPoliciesAsync(BrokerService, String)} to instead of it.
     */",code_comment,code|design-debt
DELETE,1690295639,3f637680bbbc268d4801172d3212279ace38c4d4,// Now less expensive bundle will be unloaded (normally other bundle would move off and nothing would be,code_comment,code|design-debt
DELETE,1690295639,3f637680bbbc268d4801172d3212279ace38c4d4,// 5% difference: should trigger an update (exactly 5% is flaky due to precision).,code_comment,test-debt
DELETE,1690295639,3f637680bbbc268d4801172d3212279ace38c4d4,// Do similar tests for lower values.,code_comment,test-debt
INSERT,1690337954,6d321e1f03140a1b7e5a364e286dfbd969f30ba2,"/**
     * @deprecated Avoid using the deprecated method
     * #{@link org.apache.pulsar.broker.resources.NamespaceResources#getPoliciesIfCached(NamespaceName)} and blocking
     * call.
     */",code_comment,code|design-debt
INSERT,1690295639,3f637680bbbc268d4801172d3212279ace38c4d4,// Now less expensive bundle will be unloaded (normally other bundle would move off and nothing would be,code_comment,code|design-debt
INSERT,1690295639,3f637680bbbc268d4801172d3212279ace38c4d4,// 5% difference: should trigger an update (exactly 5% is flaky due to precision).,code_comment,test-debt
INSERT,1690295639,3f637680bbbc268d4801172d3212279ace38c4d4,// Do similar tests for lower values.,code_comment,test-debt
INSERT,1689559970,4c69584a888f1365cd1bd78e0dbd74d10a0aa413,// TODO: redeliver epoch link https://github.com/apache/pulsar/issues/13690,code_comment,requirement-debt
INSERT,1688460353,ee3ad34ed78f2c63ee38b9582773081583c52d1d,// Ok.. (if test fails intermittently and namespace is already created),code_comment,test-debt
INSERT,1688385907,00ff0903c3147a1728193421ae18f0dab3fa626e,// TODO: This test is very flaky and it's disabled for now to unblock CI,code_comment,test-debt
INSERT,1688385928,172550e33a18df53639497afb26a3195956b772b,// todo: in future check if the resource unit has resources to take the namespace,code_comment,requirement-debt
DELETE,1688385928,172550e33a18df53639497afb26a3195956b772b,// TODO: This test is very flaky and it's disabled for now to unblock CI,code_comment,test-debt
INSERT,1688385549,d85b9957ff7773f0e921d8c97b45d0e8291467d3,// todo: in future check if the resource unit has resources to take the namespace,code_comment,requirement-debt
DELETE,1688385549,d85b9957ff7773f0e921d8c97b45d0e8291467d3,// TODO: This test is very flaky and it's disabled for now to unblock CI,code_comment,test-debt
DELETE,1688114147,c82825bb9b8ef98e2b120bcdd65a7d5ddb134549,// might move to a subsequent original ledger if `compactionHorizon` have not updated,code_comment,code|design-debt
DELETE,1688114147,c82825bb9b8ef98e2b120bcdd65a7d5ddb134549,// TODO: cut consumer connection on markDeleteFailed,code_comment,requirement-debt
INSERT,1688114147,c82825bb9b8ef98e2b120bcdd65a7d5ddb134549,// might move to a subsequent original ledger if `compactionHorizon` have not updated,code_comment,code|design-debt
INSERT,1688114147,c82825bb9b8ef98e2b120bcdd65a7d5ddb134549,// TODO: cut consumer connection on markDeleteFailed,code_comment,requirement-debt
DELETE,1688012751,7bf8fd1f64dd0ad5e74271763248cc3404c39782,// TODO: support AVRO encoded ,code_comment,requirement-debt
INSERT,1687266323,e5606f28b89511e23c975b5266fc80168518a978,// TODO: This test is very flaky and it's disabled for now to unblock CI,code_comment,test-debt
INSERT,1686801644,a80980a52cc4aabd8d96d45fafa6dba04386c3d3,// Ok.. (if test fails intermittently and namespace is already created),code_comment,test-debt
INSERT,1686302546,45d882a2d864398f55fb786c1ef20cd42b9e99b4,// Ok.. (if test fails intermittently and namespace is already created),code_comment,test-debt
INSERT,1685983027,90f9651306426d82b35f3dec6380001e7b0d208e,// this test is disabled since it is flaky,code_comment,test-debt
INSERT,1685749494,43fcf39ea6db3f157ab3c65a607504fa2e4cda15,"/***
 * Test that verifies that regression in BookKeeper 4.16.0 is fixed.
 *
 * Anti-regression test for issue https://github.com/apache/pulsar/issues/20091.
 */",code_comment,test-debt
DELETE,1685448584,c93d687316555be37628db62fdf6cdd252af754c,//     and stuck is not caused by stuckConsumers,code_comment,code|design-debt
DELETE,1685448584,c93d687316555be37628db62fdf6cdd252af754c,// the consumer was stuck,code_comment,code|design-debt
INSERT,1685446267,be47c27638c842a0370623a1c827816ce5242319,// TODO: Go runtime doesn't collect `process_latency_ms_1min` metric,code_comment,code|design-debt
INSERT,1685380925,bdd1bf1fcabdfc52527d07a8f8a288930e2cb7dd,"/**
 * Deduplicates String instances by interning them using Guava's Interner
 * which is more efficient than String.intern().
 */",code_comment,code|design-debt
DELETE,1684894486,833f08a1f17849990cd4b43f3826a438274ca96e,//     and stuck is not caused by stuckConsumers,code_comment,code|design-debt
DELETE,1684894486,833f08a1f17849990cd4b43f3826a438274ca96e,// the consumer was stuck,code_comment,code|design-debt
DELETE,1684527673,c973603b02bb61d936e5759a65abc060e7c5e244,//     and stuck is not caused by stuckConsumers,code_comment,code|design-debt
DELETE,1684527673,c973603b02bb61d936e5759a65abc060e7c5e244,// the consumer was stuck,code_comment,code|design-debt
DELETE,1684525104,1e664b7f550ffa28d3c810f3b7d6d625d5905eb3,//     and stuck is not caused by stuckConsumers,code_comment,code|design-debt
DELETE,1684525104,1e664b7f550ffa28d3c810f3b7d6d625d5905eb3,// the consumer was stuck,code_comment,code|design-debt
INSERT,1684476662,197d35e3673a7e9fa50c20587d5824a4f3378c7a,// Note that the state machine is circular to make it easier to verify the two code paths that rely on,code_comment,code|design-debt
INSERT,1684396538,127ea2576d65d72b7906921178565b1a3a9e722e,// This method will be deprecated and removed in version 4.x.0,code_comment,code|design-debt
INSERT,1684396538,127ea2576d65d72b7906921178565b1a3a9e722e,// This method will be deprecated and removed in version 4.x.0,code_comment,code|design-debt
INSERT,1684340912,d92010c00e30199c5cd53021e20ba5d7bb36701c,// Note that the state machine is circular to make it easier to verify the two code paths that rely on,code_comment,code|design-debt
INSERT,1684201295,8b929e6bf1b1718431abebf04420d7817ad8cdb7,// This method will be deprecated and removed in version 4.x.0,code_comment,code|design-debt
INSERT,1684201295,8b929e6bf1b1718431abebf04420d7817ad8cdb7,// This method will be deprecated and removed in version 4.x.0,code_comment,code|design-debt
INSERT,1683724537,f04252b84a8b594ea371645e367c491aa8e2dd80,// TODO: Go runtime doesn't collect `process_latency_ms_1min` metric,code_comment,code|design-debt
INSERT,1683635466,f09ec6065992064ab2665cf024c377d9f6b2fcf0,// and then the opFuture will never be replaced.,code_comment,code|design-debt
DELETE,1681984248,03ec01d14d418233ce2fba2da7f429665df90de5,// TODO: Correct the following compare logics,code_comment,requirement-debt
DELETE,1681984167,99a68e40c9dcc0771ddfd73321cc967be6433801,// TODO: Correct the following compare logics,code_comment,requirement-debt
INSERT,1681984167,99a68e40c9dcc0771ddfd73321cc967be6433801,// TODO: Correct the following compare logics,code_comment,requirement-debt
INSERT,1681984248,03ec01d14d418233ce2fba2da7f429665df90de5,// TODO: Correct the following compare logics,code_comment,requirement-debt
DELETE,1681698698,d05871213adc351d4c718c2a6fb0909b01d279ff,// TODO make it asynchronous and not blocking this process,code_comment,requirement-debt
DELETE,1681632344,c4aec6661e795c46181dc1fa79282065fa875768,// TODO make it asynchronous and not blocking this process,code_comment,requirement-debt
