timestamp,release_name
1639521573,refs/tags/release-1.12.7
1639521573,refs/tags/release-1.12.7-rc1
1619185161,refs/tags/release-1.13.0
1617301715,refs/tags/release-1.13.0-rc0
1618748466,refs/tags/release-1.13.0-rc1
1619185161,refs/tags/release-1.13.0-rc2
1621936931,refs/tags/release-1.13.1
1621936931,refs/tags/release-1.13.1-rc1
1627007755,refs/tags/release-1.13.2
1624942375,refs/tags/release-1.13.2-rc1
1626230337,refs/tags/release-1.13.2-rc2
1627007755,refs/tags/release-1.13.2-rc3
1633989156,refs/tags/release-1.13.3
1633989156,refs/tags/release-1.13.3-rc1
1639394769,refs/tags/release-1.13.4-rc1
1639520764,refs/tags/release-1.13.5
1639520764,refs/tags/release-1.13.5-rc1
1643896462,refs/tags/release-1.13.6
1643896462,refs/tags/release-1.13.6-rc1
1632292780,refs/tags/release-1.14.0
1630116119,refs/tags/release-1.14.0-rc0
1631653317,refs/tags/release-1.14.0-rc1
1631930837,refs/tags/release-1.14.0-rc2
1632292780,refs/tags/release-1.14.0-rc3
1639394901,refs/tags/release-1.14.1-rc1
1639520577,refs/tags/release-1.14.2
1639520577,refs/tags/release-1.14.2-rc1
1641680634,refs/tags/release-1.14.3
1641680634,refs/tags/release-1.14.3-rc1
1645786634,refs/tags/release-1.14.4
1645786634,refs/tags/release-1.14.4-rc1
1654758644,refs/tags/release-1.14.5
1654758644,refs/tags/release-1.14.5-rc1
1662711518,refs/tags/release-1.14.6
1662621499,refs/tags/release-1.14.6-rc1
1662711518,refs/tags/release-1.14.6-rc2
1650477032,refs/tags/release-1.15.0
1648020417,refs/tags/release-1.15.0-rc0
1649679162,refs/tags/release-1.15.0-rc1
1649761936,refs/tags/release-1.15.0-rc2
1649954367,refs/tags/release-1.15.0-rc3
1650477032,refs/tags/release-1.15.0-rc4
1655728828,refs/tags/release-1.15.1
1655728828,refs/tags/release-1.15.1-rc1
1660741086,refs/tags/release-1.15.2
1660675873,refs/tags/release-1.15.2-rc1
1660741086,refs/tags/release-1.15.2-rc2
1668073142,refs/tags/release-1.15.3
1668073142,refs/tags/release-1.15.3-rc1
1678297783,refs/tags/release-1.15.4
1677156387,refs/tags/release-1.15.4-rc1
1678297783,refs/tags/release-1.15.4-rc2
1666232505,refs/tags/release-1.16.0
1663068519,refs/tags/release-1.16.0-rc0
1664433214,refs/tags/release-1.16.0-rc1
1666232505,refs/tags/release-1.16.0-rc2
1674132403,refs/tags/release-1.16.1
1674132403,refs/tags/release-1.16.1-rc1
1684317695,refs/tags/release-1.16.2
1684317695,refs/tags/release-1.16.2-rc1
1699610433,refs/tags/release-1.16.3
1699610433,refs/tags/release-1.16.3-rc1
1679045406,refs/tags/release-1.17.0
1678280707,refs/tags/release-1.17.0-rc1
1678766176,refs/tags/release-1.17.0-rc2
1679045406,refs/tags/release-1.17.0-rc3
1684485946,refs/tags/release-1.17.1
1684485946,refs/tags/release-1.17.1-rc1
1699532678,refs/tags/release-1.17.2
1699532678,refs/tags/release-1.17.2-rc1
1697659775,refs/tags/release-1.18.0
1694773864,refs/tags/release-1.18.0-rc0
1695907108,refs/tags/release-1.18.0-rc1
1696954022,refs/tags/release-1.18.0-rc2
1697659775,refs/tags/release-1.18.0-rc3
1702391142,refs/tags/release-1.18.1-rc1
1703020656,refs/tags/release-1.18.1-rc2
1485724755,refs/tags/release-1.2.0
1491870413,refs/tags/release-1.2.1
1495807613,refs/tags/release-1.3.0
1497978523,refs/tags/release-1.3.1
1501755791,refs/tags/release-1.3.2
1501253915,refs/tags/release-1.3.2-rc1
1501324459,refs/tags/release-1.3.2-rc2
1501755791,refs/tags/release-1.3.2-rc3
1521004417,refs/tags/release-1.3.3
1512558520,refs/tags/release-1.4.0
1511457061,refs/tags/release-1.4.0-rc1
1511797129,refs/tags/release-1.4.0-rc2
1512558520,refs/tags/release-1.4.0-rc3
1518195579,refs/tags/release-1.4.1
1518195579,refs/tags/release-1.4.1-rc1
1519822394,refs/tags/release-1.4.2
1519715012,refs/tags/release-1.4.2-rc1
1519822394,refs/tags/release-1.4.2-rc2
1527173684,refs/tags/release-1.5.0
1522682255,refs/tags/release-1.5.0-rc1
1525963204,refs/tags/release-1.5.0-rc2
1526388779,refs/tags/release-1.5.0-rc3
1526598759,refs/tags/release-1.5.0-rc4
1527033269,refs/tags/release-1.5.0-rc5
1527173684,refs/tags/release-1.5.0-rc6
1531223487,refs/tags/release-1.5.1
1530787135,refs/tags/release-1.5.1-rc1
1530871736,refs/tags/release-1.5.1-rc2
1531223487,refs/tags/release-1.5.1-rc3
1532538613,refs/tags/release-1.5.2
1532416642,refs/tags/release-1.5.2-rc1
1532538613,refs/tags/release-1.5.2-rc2
1534401590,refs/tags/release-1.5.3
1534401590,refs/tags/release-1.5.3-rc1
1536995661,refs/tags/release-1.5.4
1536995661,refs/tags/release-1.5.4-rc1
1539790109,refs/tags/release-1.5.5
1539790109,refs/tags/release-1.5.5-rc1
1544937148,refs/tags/release-1.5.6
1544937148,refs/tags/release-1.5.6-rc1
1533648673,refs/tags/release-1.6.0
1532410539,refs/tags/release-1.6.0-rc1
1533307825,refs/tags/release-1.6.0-rc2
1533568026,refs/tags/release-1.6.0-rc3
1533648673,refs/tags/release-1.6.0-rc4
1536955006,refs/tags/release-1.6.1
1536955006,refs/tags/release-1.6.1-rc1
1539802006,refs/tags/release-1.6.2
1539802006,refs/tags/release-1.6.2-rc1
1545100457,refs/tags/release-1.6.3
1545100457,refs/tags/release-1.6.3-rc1
1550148708,refs/tags/release-1.6.4
1550148708,refs/tags/release-1.6.4-rc1
1543427946,refs/tags/release-1.7.0
1541417937,refs/tags/release-1.7.0-rc1
1542663652,refs/tags/release-1.7.0-rc2
1543427946,refs/tags/release-1.7.0-rc3
1544802514,refs/tags/release-1.7.1
1544695692,refs/tags/release-1.7.1-rc1
1544802514,refs/tags/release-1.7.1-rc2
1549894629,refs/tags/release-1.7.2
1549894629,refs/tags/release-1.7.2-rc1
1554323154,refs/tags/release-1.8.0
1552290173,refs/tags/release-1.8.0-rc1
1552487148,refs/tags/release-1.8.0-rc2
1552982585,refs/tags/release-1.8.0-rc3
1553174263,refs/tags/release-1.8.0-rc4
1554323154,refs/tags/release-1.8.0-rc5
1561388668,refs/tags/release-1.8.1
1561337869,refs/tags/release-1.8.1-rc1
1567606061,refs/tags/release-1.8.2
1567606061,refs/tags/release-1.8.2-rc1
1575526578,refs/tags/release-1.8.3
1574823967,refs/tags/release-1.8.3-rc1
1575295020,refs/tags/release-1.8.3-rc2
1575526578,refs/tags/release-1.8.3-rc3
1566231415,refs/tags/release-1.9.0
1565357290,refs/tags/release-1.9.0-rc2
1566231415,refs/tags/release-1.9.0-rc3
1569814339,refs/tags/release-1.9.1
1569814339,refs/tags/release-1.9.1-rc1
1579826670,refs/tags/release-1.9.2
1579826670,refs/tags/release-1.9.2-rc1
1587121737,refs/tags/release-1.9.3
1587121737,refs/tags/release-1.9.3-rc1
