timestamp,code|design-debt,requirement-debt,documentation-debt,test-debt
1122709803,0,-1,0,0
1122740762,0,1,0,0
1122832813,0,-1,0,0
1122884912,1,0,0,0
1122899596,1,0,0,0
1123019270,1,0,0,0
1123036221,-1,0,0,0
1123036574,-2,1,-2,0
1123053675,-1,0,0,0
1123068333,2,0,0,0
1123122693,0,1,0,0
1123123860,0,-1,0,0
1123190091,0,0,0,0
1123338763,1,0,0,0
1123615584,0,1,0,0
1123716700,1,0,0,0
1123735126,0,1,0,0
1123776858,0,0,0,0
1123811016,1,0,0,0
1123850662,2,0,0,0
1124209299,2,0,0,0
1124209862,1,-1,0,0
1124216585,-1,0,0,0
1124222070,-1,0,0,0
1124306625,1,0,0,0
1124317908,1,0,0,0
1124372214,0,1,0,0
1124431494,1,0,0,0
1124457307,1,0,0,0
1124492746,0,0,0,0
1124601388,1,0,0,0
1124737251,-3,-1,0,0
1124800134,1,0,0,0
1124890490,1,0,0,0
1124915489,2,0,0,0
1125041421,1,0,0,0
1125055451,1,0,0,0
1125060869,2,0,0,0
1125166579,1,0,0,0
1125213515,0,-1,0,0
1125297453,1,0,0,0
1125442670,-1,0,0,0
1125475907,1,0,0,0
1125483322,-1,0,0,0
1125539764,1,0,0,0
1125546438,1,0,0,0
1125645376,2,4,0,0
1125702116,0,1,0,0
1125733673,-2,-1,0,0
1125758293,1,0,0,0
1125796395,0,-1,0,0
1125886364,0,0,0,0
1125929527,1,1,0,0
1125961975,-3,6,0,0
1125989924,-1,3,0,0
1126000357,-1,2,0,0
1126030636,1,0,0,0
1126105044,1,0,0,0
1126168086,-2,0,0,0
1126192137,1,3,0,0
1126248599,5,-1,0,0
1126422535,1,-7,0,0
1126476107,-1,-3,0,0
1126478246,-1,-2,0,0
1126488203,-5,-3,0,0
1126494830,-4,0,0,0
1126502860,0,1,0,0
1126503752,0,1,0,0
1126509246,2,0,0,0
1126529106,0,-1,0,0
1126529249,0,-1,0,0
1126537111,2,0,0,0
1126585244,2,0,0,0
1126589166,-2,0,0,0
1126646175,1,0,0,0
1126669217,1,0,0,0
1126758369,1,0,0,0
1126779272,0,0,0,0
1126796515,2,0,0,0
1126816843,1,0,0,0
1126827389,-1,0,0,0
1126831078,1,0,0,0
1126841611,1,0,0,0
1127111404,-1,0,0,0
1127165080,3,1,0,0
1127190946,-1,0,0,0
1127285150,-1,1,0,0
1127332901,1,0,0,0
1127357559,1,0,0,0
1127363681,3,2,0,0
1127485388,2,2,0,0
1127575356,1,0,1,0
1127613604,1,0,0,0
1127660639,2,0,0,0
1127713956,2,4,0,0
1127745617,1,0,0,0
1127773423,0,0,0,1
1127832124,1,0,0,0
1127894925,-1,0,0,0
1127901430,-1,0,0,0
1127948201,1,0,0,0
1127958568,0,0,0,0
1127962044,-1,0,0,0
1127967510,1,0,0,0
1127979415,1,0,0,0
1127987725,-1,0,0,0
1128090790,1,0,0,0
1128100965,0,2,0,0
1128150639,0,-1,0,0
1128233523,1,0,0,0
1128300147,0,-1,0,0
1128303266,-1,0,0,0
1128311508,0,1,0,0
1128311628,1,0,0,0
1128312750,-2,0,0,0
1128315496,1,0,0,0
1128345039,-1,0,0,0
1128346590,-1,-2,0,0
1128350511,-1,0,0,0
1128351034,0,0,0,0
1128352753,0,0,0,0
1128392785,0,-1,0,0
1128399580,0,-1,0,0
1128483521,0,-1,0,0
1128495412,-2,-1,0,0
1128495775,-1,0,0,0
1128537097,-1,0,0,0
1128591613,1,0,0,0
1128667499,5,1,0,0
1128672205,1,0,0,0
1128698617,0,0,0,1
1128734349,0,0,0,0
1128740814,-1,-1,0,0
1128789028,1,1,0,0
1128833458,0,-1,0,0
1128895761,-1,0,0,0
1128993077,0,1,0,0
1129016133,2,-1,0,0
1129023249,0,-2,0,0
1129036716,1,0,0,0
1129040286,-1,0,0,0
1129045779,1,0,0,0
1129047800,1,0,0,0
1129066414,0,0,0,1
1129087047,1,0,0,0
1129091875,1,0,0,0
1129121456,0,0,0,0
1129124785,0,-1,0,0
1129129104,1,0,0,3
1129130673,0,-1,0,0
1129136283,-1,0,0,0
1129142941,-1,0,0,0
1129181422,-2,-3,0,0
1129186222,1,0,0,0
1129190667,-1,0,0,0
1129194791,-3,0,0,0
1129197096,-2,0,0,0
1129199316,1,0,0,0
1129221414,-10,0,0,0
1129223141,1,-1,0,0
1129258633,1,0,0,0
1129260761,-1,0,0,0
1129261852,1,0,0,0
1129499480,0,0,0,1
1129693990,-1,0,0,0
1129746303,1,-1,0,0
1129807760,0,1,0,0
1129820399,1,0,0,0
1130050083,-1,0,0,0
1130111911,0,-1,0,0
1130113792,3,0,0,1
1130121093,0,1,0,0
1130127401,-1,0,0,0
1130247234,-1,0,0,0
1130514685,1,0,0,0
1130515029,1,0,0,0
1130772092,0,0,0,0
1130818712,1,0,0,0
1130885223,-1,0,0,0
1130899880,1,0,0,0
1130915233,1,0,0,0
1130977383,2,0,0,0
1130990560,-3,-3,0,-2
1130991668,0,0,0,-1
1130993948,-8,-3,0,0
1130997384,0,0,0,0
1131149690,3,0,0,0
1131467120,0,3,0,0
1131721553,15,2,1,0
1131974884,1,0,0,0
1132041973,0,0,0,0
1132085854,0,0,0,0
1132114509,1,0,0,0
1132120560,2,0,0,0
1132143199,0,1,0,0
1132147486,-79,-41,-11,-27
1132155867,1,0,0,0
1132198768,-2,0,0,0
1132547355,-15,-1,-1,0
1133141684,1,0,0,0
1135128843,0,1,0,0
1135220261,0,-1,0,0
1135284383,0,1,0,0
1136337257,0,-1,0,0
1137031216,0,0,0,0
1137031478,0,0,0,0
1137861366,1,0,0,0
1139287926,1,0,0,0
1139288227,1,0,0,0
1139291474,0,1,0,0
1139292433,0,1,0,0
1140193634,1,0,0,0
1140475910,0,4,0,0
1140494243,0,0,0,0
1140496046,0,0,0,0
1140499130,-1,-1,0,0
1140521882,0,4,0,0
1140536164,1,0,0,0
1140536510,1,0,0,0
1140553502,1,0,0,0
1140555394,1,0,0,0
1140573347,0,-1,0,0
1140574870,0,-1,0,0
1140580543,2,3,0,0
1140822980,0,0,0,1
1140823850,0,0,0,1
1140823986,0,0,0,1
1140824079,0,0,0,1
1141323181,1,0,0,1
1141323486,1,0,0,1
1141399645,1,0,0,0
1141399761,1,0,0,0
1141402964,1,0,0,0
1141408106,0,0,0,1
1141446232,1,0,0,0
1141446661,0,0,0,1
1143719292,1,0,0,0
1143719664,1,0,0,0
1143726870,0,0,0,0
1143728682,0,0,0,0
1143761940,0,0,0,-1
1143937962,-1,-1,0,0
1144162518,0,0,0,-1
1144425429,-1,-6,0,0
1145067286,1,0,0,0
1145115965,0,0,0,0
1145285147,32,0,0,0
1145290705,32,0,0,0
1145368762,8,0,0,0
1146116869,1,0,0,0
1146267774,1,0,0,0
1146756130,2,0,0,0
1150212475,-35,0,0,0
1150526818,3,0,0,0
1151862807,1,0,0,0
1152071411,-2,0,-1,0
1152071678,-2,0,-1,0
1152206880,0,-1,0,0
1152207984,0,-1,0,0
1152276409,-1,0,0,0
1152378362,-1,0,0,0
1152505850,1,0,0,0
1152734437,3,0,0,0
1153323031,1,0,0,0
1153384451,1,0,0,0
1153756350,2,0,0,0
1153756867,-2,0,0,0
1153762437,2,0,0,0
1153843244,-1,0,0,0
1154016146,2,0,0,0
1154016448,2,0,0,0
1154016531,-1,0,0,0
1155012927,-2,0,0,0
1155012968,-2,0,0,0
1155087599,0,2,0,0
1155087991,0,2,0,0
1155091869,1,-1,0,0
1155229770,1,0,0,0
1155249828,1,1,0,0
1156258516,-2,0,0,0
1156258689,-2,0,0,0
1156352313,1,0,0,0
1160674957,5,0,0,0
1160833993,-5,0,0,0
1160842852,0,0,0,0
1161208060,1,0,0,0
1161208206,-11,-1,0,0
1161289343,4,0,0,0
1161291016,0,4,0,0
1161291036,0,0,0,1
1161291050,0,0,0,2
1161292139,-17,-3,-1,0
1161396962,-10,-4,0,0
1161403444,-10,-5,0,0
1161443202,0,0,0,0
1161634458,-2,0,0,0
1161786352,1,0,0,0
1161803613,1,0,0,0
1161831637,-6,-4,0,-3
1162170360,1,1,0,0
1162175025,1,1,0,0
1162506398,0,0,0,0
1165450673,0,1,0,0
1165524813,-1,-1,0,0
1165852503,1,0,0,0
1165877868,1,0,0,0
1166628610,1,0,0,0
1167531238,0,-1,0,0
1167535309,0,-4,0,-3
1167592844,-1,0,0,0
1167602193,-2,0,0,0
1167612371,-1,0,0,0
1167624486,1,0,0,0
1167810539,1,1,0,0
1167811148,1,1,0,0
1167832911,1,0,0,0
1167833216,1,0,0,0
1168197397,1,0,0,0
1168397140,1,0,0,0
1168404039,-1,0,0,0
1168997767,-1,-1,0,0
1169097728,2,0,0,0
1169168968,-1,0,0,0
1169234118,1,2,0,0
1169247319,1,1,0,0
1169258607,1,0,0,0
1169261120,0,1,0,0
1169492747,0,1,0,0
1169547610,2,0,0,0
1170105990,2,0,0,0
1170816048,1,0,0,0
1171058007,2,-1,0,0
1171251708,-2,0,0,0
1171252596,-2,0,0,0
1171265388,-5,-3,0,0
1171476768,-35,0,0,0
1171999325,2,0,0,0
1172106114,1,0,0,0
1172625671,-1,0,0,0
1172625954,0,-1,0,0
1172625993,-1,0,0,0
1172626358,-1,0,0,0
1172629782,0,0,0,1
1172672413,0,0,0,0
1172969232,-9,-4,0,0
1172969335,9,4,0,0
1173505130,-2,1,0,0
1173574133,-1,0,0,0
1173574986,1,0,0,0
1173576217,1,0,0,0
1173576255,1,0,0,0
1173601680,1,0,0,0
1174261180,1,0,0,0
1174261205,1,0,0,0
1174264228,-1,-5,0,-3
1174426859,6,1,0,0
1174492817,1,0,0,0
1174600182,-5,-3,0,0
1174600602,-3,-2,0,-1
1174601808,-2,0,0,0
1174608691,1,0,0,0
1174799170,3,0,0,0
1174846270,1,0,0,0
1174958134,0,0,0,0
1174958163,0,0,0,0
1175817289,1,0,0,0
1175817943,1,0,0,0
1176083852,1,0,0,0
1176085625,0,1,0,0
1177265926,-2,0,0,0
1177280363,0,0,0,0
1178221808,3,0,0,0
1178582779,1,0,0,0
1180632503,1,0,0,0
1180653107,2,0,0,0
1180742735,3,-2,0,0
1180798557,-3,2,0,0
1182550162,0,1,0,0
1183542486,3,0,0,0
1185598657,4,0,0,0
1187108741,1,0,0,0
1187109307,1,0,0,0
1187301310,-43,-15,0,-1
1188691343,0,0,0,2
1188694590,0,-1,0,0
1188780859,1,0,0,0
1188786905,1,0,0,0
1188847990,0,0,0,0
1188864304,-1,0,0,0
1188868375,-1,-1,0,0
1188967129,-2,0,0,0
1189038264,-2,0,0,0
1189038290,2,0,0,0
1189039455,-4,-1,0,0
1189039495,4,1,0,0
1189098576,0,0,0,0
1189151651,0,0,0,0
1189224288,0,0,0,0
1189319388,1,0,0,0
1189891718,2,-2,0,0
1190566666,-1,1,0,0
1191086719,0,-1,0,0
1191890788,0,0,0,1
1192234229,-5,0,0,0
1192730759,-1,0,0,0
1192809751,0,1,0,0
1192817208,0,1,0,0
1192817744,0,0,0,-1
1193036849,1,0,0,0
1193099318,-1,0,0,0
1193285044,0,0,0,0
1193619950,1,0,0,0
1193699723,1,-1,0,0
1194021840,-5,-2,0,0
1194312878,-1,0,0,0
1194463470,1,0,0,0
1194902220,0,0,0,0
1195105075,1,1,0,0
1196186362,1,1,0,0
1196193304,0,4,0,0
1196195761,1,1,0,0
1196224108,1,1,0,0
1196237509,0,4,0,0
1196382250,0,1,0,0
1196396818,1,0,0,0
1197047758,-2,-1,0,0
1197420746,-1,21,0,0
1197502849,0,8,0,0
1197706641,1,0,0,0
1197850521,1,0,0,0
1197956163,-1,0,0,0
1199793782,1,0,0,0
1199793882,1,0,0,0
1199826119,1,0,0,0
1199923668,0,64,0,1
1200016647,2,-2,0,0
1200347099,1,-11,0,0
1200355141,-1,0,0,2
1200357543,1,0,0,0
1200413436,0,2,0,0
1200414856,0,-1,0,0
1200498908,-2,-2,0,0
1200521876,0,-3,0,0
1200592889,0,-1,0,0
1200594395,0,-1,0,0
1200619643,0,-1,0,1
1200683164,0,0,0,0
1201126703,0,1,0,0
1201716710,-1,0,0,0
1202170167,0,1,0,0
1202431576,-1,0,0,0
1202433622,0,1,0,0
1203456778,0,1,0,0
1204075601,1,0,0,0
1204160130,-1,0,0,0
1204325880,1,0,0,1
1204376387,3,3,0,0
1204376468,3,3,0,0
1204763723,2,0,0,0
1204765348,1,0,0,0
1204770768,0,-1,0,0
1204778994,0,-1,0,0
1205170435,-1,2,0,0
1205176242,1,0,0,0
1205530541,0,1,0,0
1205802566,1,0,0,0
1205815505,1,2,0,0
1206047455,1,0,0,0
1206066576,1,0,0,0
1206578871,0,0,0,0
1206660659,1,-2,0,0
1206710211,0,0,0,0
1206738114,1,1,0,0
1206747560,-1,-1,0,0
1207140105,1,0,0,0
1207235898,1,0,0,0
1207361969,0,1,0,0
1207698587,1,0,0,0
1207772499,2,0,0,0
1207774163,1,0,0,0
1208119641,0,-1,0,0
1208215330,1,0,0,0
1208324814,-17,-3,-1,0
1208987389,1,0,0,0
1210886359,-1,0,0,0
1210886491,-1,0,0,0
1213808216,0,0,0,0
1214333195,0,1,0,0
1214498067,-4,0,0,0
1214836543,1,1,0,0
1215012322,0,1,0,0
1215012416,-1,0,0,0
1215036270,0,-1,0,0
1215821226,0,1,0,0
1216849954,4,0,0,0
1216855560,1,0,0,0
1216858689,-1,0,0,0
1216864581,1,0,0,0
1216940819,0,2,0,0
1218604140,0,-3,0,-1
1218636374,0,1,0,0
1218638871,0,2,0,1
1219252761,1,0,0,0
1219774919,-2,0,0,1
1219870223,0,0,1,0
1219873647,0,0,-1,0
1219958539,0,5,0,0
1220922257,-5,-7,0,-1
1221106600,-1,0,0,0
1221121633,0,-1,0,0
1221151371,0,-2,0,0
1221153094,-1,0,0,0
1221182092,-3,-2,0,0
1221191145,-1,-3,0,0
1221298103,-1,0,0,0
1221330089,0,-1,0,0
1222115795,-1,0,0,0
1222604213,0,0,0,0
1222615919,-2,0,0,0
1222717870,-8,-4,0,0
1222747988,-2,-1,0,0
1222750731,-2,0,0,0
1222877439,2,0,0,0
1222969923,-1,0,0,0
1222975007,-1,0,0,0
1223147981,1,0,0,0
1227243050,0,1,0,0
1227243128,0,1,0,0
1227251084,-2,0,0,-3
1227825136,60,17,0,0
1227922583,3,0,0,0
1227922895,1,0,0,0
1227934508,-1,0,0,0
1227934555,-1,0,0,0
1227934588,-1,0,0,0
1227934672,-1,0,0,0
1227934995,-1,0,0,0
1228022314,1,-1,0,0
1228027243,-2,0,0,0
1229138255,-1,0,0,0
1229215207,1,0,0,0
1229235841,0,0,0,0
1229281491,-1,0,0,0
1229298570,-1,0,0,0
1229300404,-2,0,0,0
1229407176,1,0,0,0
1229507589,1,0,0,0
1229574555,1,0,1,0
1229949994,1,0,0,0
1229951342,1,0,0,0
1229954117,1,0,0,0
1229965159,1,0,0,0
1229972995,1,0,0,0
1230116950,-1,0,0,0
1230300102,1,0,0,0
1230304327,1,0,0,0
1230312142,1,0,0,0
1231584360,1,0,0,0
1232596629,1,0,0,0
1232724943,1,0,0,0
1232726797,1,0,0,0
1232729054,1,0,0,0
1232741505,1,0,0,0
1233063167,1,0,0,0
1233092902,1,0,0,0
1233576164,1,1,0,0
1233915779,1,0,0,0
1234195848,0,1,0,0
1234231159,0,0,0,0
1234328195,-6,-1,0,0
1234479261,2,0,0,0
1234539594,-1,0,0,0
1234619050,0,-3,0,0
1234876429,7,1,0,0
1234882584,-1,1,0,0
1234990062,1,0,0,0
1235012452,-1,0,0,0
1235052176,-4,0,0,0
1235068749,7,0,0,0
1235078566,0,0,0,0
1235117811,1,0,0,0
1235147247,-1,0,0,0
1235186541,0,0,0,0
1235339930,1,0,0,0
1235347454,-2,0,0,0
1235537439,1,0,0,0
1235585402,3,0,0,0
1235600928,1,0,0,0
1235618054,1,0,0,0
1235624647,-3,0,0,0
1235669305,-1,-2,0,0
1235749094,0,0,0,0
1235755734,-1,0,0,0
1235763169,0,0,0,0
1235836880,0,0,0,0
1235842016,0,0,0,0
1235848922,1,0,0,0
1235911500,-1,0,0,0
1236019351,-3,0,0,0
1236039284,1,0,0,0
1236060711,0,1,0,0
1236086502,-1,0,0,0
1236088067,0,0,0,0
1236145893,0,1,0,0
1236149889,0,0,0,0
1236193708,1,-1,0,0
1236225743,0,0,0,0
1236276251,1,0,0,0
1236276452,1,0,0,0
1236279483,-2,0,0,0
1236283500,1,0,0,0
1236295623,-1,0,0,0
1236299015,0,1,0,0
1236303206,1,0,0,0
1236307278,0,-1,0,0
1236317928,0,0,0,0
1236365861,-1,0,0,0
1236375427,-1,0,0,0
1236377395,1,0,0,0
1236377648,0,-1,0,0
1236380963,1,0,0,0
1236402523,0,0,0,0
1236528866,-2,-2,0,0
1236536543,1,0,0,0
