timestamp,code|design-debt,requirement-debt,documentation-debt,test-debt
1570619336,0,-1,0,0
1570713318,29,3,0,0
1570886255,-1,-1,0,0
1571029122,3,0,0,0
1571039984,0,0,0,0
1571663976,-3,0,0,0
1571759175,2,0,0,0
1572266332,2,0,0,0
1572269974,41,2,0,0
1572340185,2,0,0,0
1572507753,44,2,0,0
1572510191,0,0,0,0
1573028804,-1,0,0,0
1573038714,-1,0,0,0
1573208083,4,1,0,0
1573398254,-1,0,0,0
1573439974,3,1,0,0
1573636762,2,0,0,0
1573659616,2,0,0,0
1573698390,-1,0,0,0
1573708442,0,2,0,0
1573788014,-1,2,0,0
1573795832,1,-2,0,0
1573809471,-1,0,0,0
1573958440,-1,0,0,0
1574126678,-1,0,0,0
1574127931,0,0,0,0
1574161650,0,0,0,0
1575528703,-1,0,0,0
1575601086,-1,0,0,0
1575873788,-1,0,0,0
1576058395,-2,0,0,0
1576067920,-1,0,0,0
1576122371,-1,0,0,0
1576562219,0,0,0,0
1576566499,0,0,0,0
1576831890,1,0,0,0
1577073745,1,0,0,0
1577073971,1,0,0,0
1577098158,1,0,0,0
1579400656,1,0,0,0
1579424087,1,0,0,0
1581397923,-3,0,0,0
1581941743,1,5,0,0
1582771398,1,0,0,0
1582879852,1,0,0,0
1582884643,-2,0,0,0
1584070322,1,0,0,0
1584080280,1,0,0,0
1585649642,2,0,0,0
1587440678,0,5,0,0
1587714886,1,0,0,0
1587968648,1,0,0,0
1587975005,1,0,0,0
1588123869,1,0,0,0
1588852177,0,-1,0,0
1588930783,0,1,0,0
1590731048,3,0,0,0
1591242728,2,0,0,0
1592187688,1,0,0,0
1592188382,5,0,0,0
1592199667,-5,0,0,0
1592242182,1,0,0,0
1593422154,-1,0,0,0
1593680889,-3,1,0,0
1593750240,0,-1,0,0
1594093418,0,0,0,0
1594288879,1,0,0,0
1594662711,2,0,0,0
1594977129,-2,0,0,0
1595400308,3,-1,0,0
1595583414,2,0,0,0
1595834451,1,0,0,0
1596444097,-1,0,0,0
1596520183,-4,-1,0,0
1596523653,2,0,0,0
1596523659,5,0,0,0
1596523663,-5,0,0,0
1596523667,1,0,0,0
1596523670,0,-1,0,0
1596523674,3,0,0,0
1596523760,-2,0,0,0
1596523768,3,0,0,0
1596523772,-1,0,0,0
1597642684,-30,-15,0,0
1598030019,1,0,0,0
1598151253,2,-1,0,0
1598331747,2,0,0,0
1598510590,1,0,0,0
1598855905,7,-1,0,0
1599126443,2,1,0,0
1599556580,2,0,0,0
1600180971,7,-1,0,0
1600762265,1,0,0,0
1600780352,0,0,0,0
1601215522,1,0,0,0
1602307299,8,-1,0,0
1604644256,-1,0,0,0
1604975669,2,0,0,0
1605510743,3,0,0,0
1610008746,1,0,0,0
1610519118,0,0,0,1
1610725708,1,0,0,0
1611051443,0,0,0,1
1611214652,1,0,0,0
1611389541,1,0,0,0
1611552696,1,0,0,0
1611653111,3,6,0,0
1611733792,4,0,0,0
1612249697,0,1,0,0
1612751294,4,0,0,0
1613728614,-1,0,0,0
1614097522,1,0,0,0
1614098064,-2,0,0,0
1614165974,3,1,0,1
1614648116,-1,0,0,0
1615461844,1,0,0,0
1615618572,-1,2,0,0
1615895483,1,2,0,0
1615981361,4,1,0,1
1616049618,0,-1,0,0
1616219515,0,2,0,0
1616469566,1,0,0,0
1616473173,-1,0,0,0
1616570676,4,2,0,1
1616640876,3,2,0,0
1617084260,2,0,0,0
1617262111,3,2,0,0
1617350838,0,0,0,0
1617362394,0,0,0,0
1617680793,-1,0,0,0
1617866853,-1,0,0,0
1618143794,1,0,0,0
1618210643,2,2,0,0
1619169857,1,0,0,0
1619337562,2,0,0,0
1619507615,0,0,0,0
1619785524,4,2,0,-1
1620626164,1,0,0,0
1620634231,-1,0,0,0
1621329230,1,0,0,0
1621663969,1,0,0,0
1622528075,0,0,0,1
1622560809,1,0,0,0
1622712210,-1,0,0,0
1623141894,11,1,0,0
1623144558,-2,0,0,0
1623169397,-2,0,0,0
1623296971,1,0,0,0
1623316729,-1,0,0,0
1623341232,0,0,0,0
1624242635,1,0,0,0
1625022375,2,0,0,0
1626009356,0,-1,0,0
1626055105,3,0,0,0
1626157525,1,0,0,0
1626187645,2,0,0,0
1626187662,2,0,0,0
1626329872,2,0,0,0
1626347186,-2,0,0,0
1626401845,1,1,0,0
1626401878,0,0,0,0
1626435615,1,0,0,0
1627976398,1,1,0,0
1627999044,-1,-1,0,0
1628073999,0,2,0,0
1628225111,-2,-2,0,0
1628225349,1,0,0,0
1628432287,-2,0,0,0
1628565911,1,0,0,0
1628737668,1,1,0,0
1629037962,1,1,0,0
1629094324,1,0,0,0
1629940283,5,5,0,0
1630045934,3,0,0,0
1630371480,1,0,0,0
1630408919,1,0,0,0
1630475715,0,1,0,0
1630481241,1,0,0,0
1630562903,4,0,0,0
1630576460,13,4,0,0
1630674047,4,0,0,0
1630913042,-1,-2,0,0
1631256214,-1,0,0,0
1631374809,-1,0,0,0
1631448534,2,0,0,0
1631448564,2,0,0,0
1631585827,1,0,0,0
1631861272,1,1,0,0
1632388615,-1,0,0,0
1632464087,3,0,0,0
1632797931,1,0,0,0
1632822791,1,0,0,0
1632967942,1,0,0,0
1633767932,2,0,0,0
1633922694,0,-1,0,0
1634015787,-1,0,0,0
1634609513,2,2,0,0
1634797412,0,2,0,0
1635143928,2,-1,0,0
1635315672,0,0,0,0
1635321016,0,-1,0,0
1635475670,2,0,0,0
1635665256,0,-1,0,0
1636016097,0,0,0,0
1636193946,0,0,0,0
1637245649,0,0,0,0
1637481301,0,0,0,0
1638112510,-1,0,0,0
1639549517,0,0,0,0
1639638210,0,2,0,0
1640145116,-2,0,0,0
1640226428,-1,-1,0,0
1640252527,0,1,0,0
1640510773,2,0,0,0
1640571849,2,1,0,0
1640582295,1,1,0,0
1640592101,2,0,0,0
1640746565,-3,-3,0,0
1641656203,-1,0,0,0
1642139108,-1,0,0,0
1643442529,-2,0,0,0
1644544773,1,0,0,0
1645152961,1,0,0,0
1645421007,0,-1,0,0
1645581951,1,0,0,0
1646109206,-1,3,0,0
1647760295,1,0,0,0
1648349401,3,-1,0,0
1648719162,-1,0,0,0
1650442362,0,1,0,0
1650444299,8,0,0,0
1650445936,0,1,0,0
1651909039,1,0,0,0
1652146781,1,0,0,0
1655101442,1,0,0,0
1655362471,-2,0,0,0
1655447266,-1,0,0,0
1655690466,1,0,0,0
1656406109,-1,0,0,0
1656593396,-1,0,0,0
1656660047,-1,0,0,0
1657705133,-2,0,0,0
1657764414,-2,0,0,0
1657791806,-1,0,0,0
1657848167,2,0,0,0
1657870339,0,2,0,0
1657870445,2,0,0,0
1659322251,1,1,0,0
1660444844,1,0,0,0
1661695616,1,0,0,0
1662112467,-1,0,0,0
1663569520,2,0,0,0
1664427883,2,0,0,0
1667808916,0,0,0,0
1667814015,0,0,0,0
1667822598,-1,0,0,0
1668479860,-2,0,0,0
1668493321,-2,0,0,0
1668567337,-1,0,0,0
1669097072,0,0,0,0
1669100586,0,0,0,0
1669104358,0,0,0,0
1669616419,1,0,0,0
1670574700,1,4,0,0
1671094386,1,0,0,0
1671106576,1,0,0,0
1671674542,5,0,0,0
1671974240,1,0,0,0
1672306382,1,0,0,0
1672587419,4,0,0,0
1673938984,-1,0,0,0
1674010034,1,0,0,0
1674140832,1,0,0,0
1674185275,1,0,0,0
1675218606,0,0,0,0
1676294212,-5,0,0,0
1677045736,3,3,0,0
1677116425,-2,-3,0,0
1677395856,1,0,0,0
1678962981,-1,0,0,0
1679392154,-1,1,0,0
1679622488,6,1,1,0
1679915660,1,0,0,0
1680675053,0,8,0,0
1681210702,0,0,0,0
1681389164,2,8,0,0
1681879313,1,0,0,0
1681974771,1,1,0,0
1682393417,1,0,0,0
1682662907,-1,0,0,0
1683263245,1,1,0,0
1683385321,5,1,0,0
1683504430,5,1,0,0
1683696636,2,0,0,0
1684303675,2,0,0,0
1684827099,-1,0,0,0
1684843242,-1,0,0,0
1686194015,0,1,0,0
1686574273,0,1,0,0
1686574352,0,1,0,0
1687002852,1,3,0,0
1687226550,-1,-3,0,0
1687655915,-1,-3,0,0
1687955798,1,3,0,0
1688370942,0,0,0,0
1689135963,0,0,0,0
1689249143,1,0,0,0
1689571739,-1,0,0,0
1689571750,-2,0,0,0
1689751131,-1,0,0,0
1690782286,1,0,0,0
1690801909,1,0,0,0
1691998960,-1,-1,0,0
1692174308,-5,-1,-1,0
1692670562,-1,-1,0,0
1692687941,0,-1,0,0
1693205435,-7,-1,-1,0
1693213615,-1,-2,0,0
1693532584,1,1,0,0
1694311143,0,0,0,0
1694350570,5,0,0,0
1695695670,-1,0,0,0
1695717457,-1,0,0,0
1696039581,0,0,0,0
1696039938,0,0,0,0
1696344012,0,0,0,0
1696747586,0,0,0,0
1696836958,0,0,0,0
1697626974,0,-1,0,0
1697700340,1,0,0,0
1698030625,-1,0,0,0
1699018219,-4,0,-1,0
1699248550,0,0,0,0
1699260290,0,-1,0,0
1701415685,1,0,0,0
1701690798,1,0,0,0
1702347883,-1,-2,0,0
1702553785,-1,-2,0,0
1702879893,-2,0,0,0
1703125063,0,0,0,0
1703211953,-1,0,0,0
1703690855,-1,0,0,0
1704369698,1,0,0,0
