timestamp,code|design-debt,requirement-debt,documentation-debt,test-debt
1386830248,1,0,0,0
1386830260,1,0,0,0
1386887059,-10,0,0,0
1386970522,3,0,0,0
1387224112,0,0,0,0
1387231155,4,0,0,0
1387231156,1,0,0,0
1387231255,2,0,0,0
1387234674,0,0,0,0
1387235535,1,0,0,0
1387238538,8,0,0,0
1387410283,8,0,0,0
1387416041,8,0,0,0
1387433542,2,0,0,0
1387435446,-1,0,0,0
1387435490,1,0,0,0
1387479142,1,0,0,0
1387487440,1,0,0,0
1387504486,1,0,0,0
1387575916,2,0,0,0
1388449870,1,0,0,0
1388688689,1,0,0,0
1388688817,2,0,0,0
1388691185,1,0,0,0
1389056510,4,1,0,0
1389140693,0,0,0,0
1389218921,1,0,0,0
1389221178,-2,0,0,0
1389221874,-2,0,0,0
1389225063,32,0,0,0
1389225532,32,0,0,0
1389226985,30,0,0,0
1389227479,34,0,0,0
1389307053,3,0,0,0
1389312366,3,0,0,0
1389323378,3,0,0,0
1389386597,0,0,0,0
1389399560,3,0,0,0
1389406002,0,0,0,0
1389829137,10,0,0,0
1389943270,1,0,0,0
1390009947,6,0,0,0
1390246485,1,0,0,0
1390252005,1,0,0,0
1390252057,6,0,0,0
1390253211,10,0,0,0
1390259413,7,0,0,0
1390260685,14,0,0,0
1390265154,-1,0,0,0
1390266066,-1,0,0,0
1390329700,13,0,0,0
1390339291,5,0,0,0
1390339738,2,0,0,0
1390339874,7,0,0,0
1390341581,7,0,0,0
1390354395,10,0,0,0
1390603361,37,0,0,0
1390738029,1,0,0,0
1390742854,1,0,0,0
1390863434,2,0,0,0
1390930539,41,0,0,0
1391109551,3,1,0,0
1391179773,0,0,0,0
1391200657,-1,0,0,0
1391200705,-1,0,0,0
1391465703,6,0,0,0
1391467970,-1,0,0,0
1391550467,4,0,0,0
1391709812,2,0,0,0
1391772127,1,0,0,0
1392146470,1,0,0,0
1392147038,1,0,0,0
1392182486,7,1,0,0
1392298125,3,0,0,0
1392298494,2,0,0,0
1392410854,-7,-1,0,0
1392411472,0,0,0,0
1392411536,7,1,0,0
1392629225,-2,0,0,0
1392765278,6,1,0,0
1392854067,1,0,0,0
1392864757,2,0,0,0
1392864776,3,0,0,0
1392918844,5,0,0,0
1392940332,0,0,0,0
1392941551,5,0,0,0
1392949046,5,0,0,0
1393238493,2,0,0,0
1393265504,1,0,0,0
1393275320,1,0,0,0
1393277851,1,0,0,0
1393364500,1,0,0,0
1393371848,1,0,0,0
1393465008,2,0,0,0
1393467538,1,0,0,0
1393492165,-1,0,0,0
1393530245,1,0,0,0
1393530445,1,0,0,0
1393543269,0,0,0,0
1393545139,-1,0,0,0
1393886895,4,0,0,0
1393972707,0,0,0,0
1394045712,2,0,0,0
1394045832,2,0,0,0
1394057235,2,0,0,0
1394058540,12,0,0,0
1394063864,12,0,0,0
1394082312,-1,0,0,0
1394131000,0,-1,0,0
1394131298,0,-1,0,0
1394131311,2,0,0,0
1394135834,2,-1,0,0
1394141639,32,0,0,0
1394148500,1,0,0,0
1394195400,0,0,0,0
1394224916,11,0,0,0
1394225139,0,0,0,0
1394240608,11,0,0,0
1394645664,1,0,0,0
1394757883,28,-1,0,0
1394761928,3,0,0,0
1395062670,1,0,0,0
1395079171,31,-1,0,0
1395165610,3,0,0,0
1395175469,7,0,0,0
1395175673,2,0,0,0
1395177169,46,0,0,0
1395324876,2,0,0,0
1395327238,4,0,0,0
1395391286,1,0,0,0
1395423961,1,0,0,0
1395423996,1,0,0,0
1395435016,1,0,0,0
1395693832,1,0,0,0
1395698010,-1,0,0,0
1395699479,8,0,0,0
1395733980,1,0,0,0
1395742385,8,0,0,0
1395770606,3,0,0,0
1395785915,11,0,0,0
1395791784,12,0,0,0
1395851505,1,0,0,0
1395871331,3,0,0,0
1395959790,1,0,0,0
1395962398,1,0,0,0
1396026569,1,0,0,0
1396290397,1,0,0,0
1396399888,1,0,0,0
1396400185,2,0,0,0
1396477654,1,0,0,0
1396483549,3,0,0,0
1396484743,1,0,0,0
1396583196,0,0,0,0
1396631062,5,0,0,0
1396892845,1,0,0,0
1397002457,0,0,0,0
1397033718,1,0,0,0
1397033731,-1,0,0,0
1397065346,0,0,0,0
1397151445,0,0,0,0
1397154431,0,0,0,0
1397173335,4,0,0,0
1397175219,2,0,0,0
1397178446,2,1,0,0
1397248271,2,0,0,0
1397549251,3,0,0,0
1397596681,3,0,0,0
1397597038,3,0,0,0
1397648547,-1,0,0,0
1397668138,1,0,0,0
1397670395,1,0,0,0
1397672439,-1,0,0,0
1397672658,3,0,0,0
1397747188,1,1,0,0
1397753342,1,1,0,0
1397868107,2,0,0,0
1397868125,2,0,0,0
1398095794,-1,0,0,0
1398096824,2,0,0,0
1398099587,-1,0,0,0
1398402505,5,0,0,0
1398459808,26,1,0,0
1398460388,5,1,0,0
1398460399,0,0,0,0
1398460802,1,0,0,0
1398464754,-3,0,0,0
1398688251,1,0,0,0
1398703363,1,0,0,0
1398718690,4,0,0,0
1398724275,1,0,0,0
1398878495,-3,0,0,0
1398889492,2,0,0,0
1398984719,2,0,0,0
1399331355,5,0,0,0
1399331364,1,0,0,0
1399331383,1,0,0,0
1399331424,5,0,0,0
1399404257,1,0,0,0
1399407213,3,0,0,0
1399407487,1,0,0,0
1399411971,13,0,0,0
1399413170,0,0,0,0
1399414673,10,0,0,0
1399703085,-1,0,0,0
1400190335,1,0,0,0
1400194858,1,0,0,0
1400195866,2,0,0,0
1400207662,1,0,0,0
1400262114,1,0,0,0
1400263410,2,0,0,0
1400281144,1,0,0,0
1400477540,2,0,0,0
1400549059,2,0,0,0
1400556133,0,0,0,0
1401213792,0,1,0,0
1401244917,0,1,0,0
1401403377,4,0,0,0
1401409248,4,0,0,0
1401492504,-7,0,0,0
1401970373,4,3,0,0
1401977503,1,0,0,0
1402008683,2,0,0,0
1402014681,4,1,0,0
1402016152,-2,0,0,0
1402355637,1,0,0,0
1402402350,1,0,0,0
1402421788,4,0,0,0
1402421799,1,0,0,0
1402424674,1,0,0,0
1402514323,5,0,0,0
1402581757,-3,-1,0,0
1402583547,6,0,0,0
1402604554,1,0,0,0
1402604656,5,0,0,0
1402611541,1,0,0,0
1402654017,-1,0,0,0
1402679290,6,0,0,0
1402695475,1,0,0,0
1402924849,-1,0,0,0
1402960766,6,1,0,0
1403050217,3,0,0,0
1403112973,3,0,0,0
1403135733,3,0,0,0
1403212359,0,0,0,0
1403212494,0,0,0,0
1403214183,1,0,0,0
1403214477,2,0,0,0
1403214526,0,0,0,0
1403214531,1,0,0,0
1403224405,4,0,0,0
1403309801,8,0,0,0
1403333705,2,0,0,0
1404178800,7,0,0,0
1404178919,5,1,0,0
1404252623,27,0,0,0
1404256567,27,0,0,0
1404313458,2,0,0,0
1404361692,1,0,0,0
1404366079,1,0,0,0
1404366107,1,0,0,0
1404431567,4,0,0,0
1404457293,0,0,0,0
1404505071,2,0,0,0
1404756068,1,2,0,0
1404757571,4,0,0,0
1404834288,2,0,0,0
1405075510,2,0,0,0
1405451553,3,0,0,0
1405543926,-1,0,0,0
1405598097,1,0,0,0
1405625745,1,0,0,0
1405626076,4,0,0,0
1405627559,0,0,0,0
1405631963,2,0,0,0
1405633134,2,0,0,0
1405645647,1,0,0,0
1405646458,-1,0,0,0
1405653899,1,0,0,0
1405653971,-1,0,0,0
1405654092,-1,0,0,0
1405706479,4,0,0,0
1406049122,3,0,0,0
1406049167,1,0,0,0
1406074257,4,0,0,0
1406590335,2,0,0,0
1406667361,2,0,0,0
1406803042,42,1,0,0
1407199556,54,1,0,0
1407359212,1,0,0,0
1407360540,0,0,0,0
1407360804,1,0,0,0
1407360822,1,0,0,0
1407365242,65,1,0,0
1407365407,1,0,0,0
1407529440,2,0,0,0
1407530704,2,0,0,0
1407530737,2,0,0,0
1407792566,1,0,0,0
1407792976,3,0,0,0
1407838662,22,0,0,0
1407886802,-2,0,0,0
1407900156,1,0,0,0
1408061635,1,0,0,0
1408062970,1,0,0,0
1408385659,1,0,0,0
1408478341,0,0,0,0
1409010946,2,0,0,0
1409072026,1,0,0,0
1409099017,3,0,0,0
1409463756,3,0,0,0
1410307475,8,0,0,0
1410327414,8,0,0,0
1410388110,-5,0,0,0
1410458581,-5,0,0,0
1411148371,1,0,0,0
1411173599,19,2,0,0
1411394170,-1,0,0,0
1411409925,3,0,0,0
1411599342,3,0,0,0
1411760284,7,0,0,0
1411766693,1,0,0,0
1411848533,3,0,0,0
1411848601,-3,-2,0,0
1411974511,3,0,0,0
1412025842,2,0,0,0
1412067136,1,0,0,0
1412096045,1,0,0,0
1412098142,1,0,0,0
1412098420,1,0,0,0
1412103511,1,0,0,0
1412106732,3,0,0,0
1412110055,0,0,0,0
1412111363,0,0,0,0
1412166177,1,0,0,0
1412201423,1,0,0,0
1412201974,1,0,0,0
1412202024,5,0,0,0
1412297493,1,0,0,0
1412297930,1,0,0,0
1412298730,6,0,0,0
1412704129,1,0,0,0
1412704404,2,0,0,0
1412970095,-1,0,0,0
1412985273,-2,0,0,0
1413208844,-5,0,0,0
1413228435,-4,0,0,0
1413291760,-2,0,0,0
1413292562,12,0,0,0
1413529836,12,0,0,0
1413559878,1,0,0,0
1413762132,1,0,0,0
1413839550,2,0,0,0
1413850943,1,0,0,0
1413875359,0,0,0,0
1413930602,2,0,0,0
1413931009,0,0,0,0
1413931651,1,0,0,0
1413935269,3,0,0,0
1413935270,2,0,0,0
1413938784,1,0,0,0
1413942992,6,0,0,0
1413946493,6,0,0,0
1413954686,1,0,0,0
1413962297,1,0,0,0
1414100005,1,0,0,0
1414100391,10,0,0,0
1414110246,14,0,0,0
1414174142,12,0,0,0
1414175322,13,0,0,0
1414570145,-3,0,0,0
1414582914,6,0,0,0
1414718615,0,0,0,0
1414728996,2,0,0,0
1414774774,1,0,0,0
1414776627,-3,0,0,0
1414785135,1,0,0,0
1414785173,1,0,0,0
1414786209,3,0,0,0
1414786399,0,0,0,0
1414797936,1,0,0,0
1415036291,1,0,0,0
1415061623,1,0,0,0
1415140539,1,0,0,0
1415149480,6,1,0,0
1415214637,2,0,0,0
1415236777,0,0,0,0
1415326561,1,0,0,0
1415363716,2,0,0,0
1415383606,1,0,0,0
1415384966,1,0,0,0
1415385011,26,0,0,0
1415385748,-1,0,0,0
1415387686,1,0,0,0
1415405002,1,0,0,0
1415648247,27,0,0,0
1415652756,-1,0,0,0
1415655726,-3,0,0,0
1415662489,1,0,0,0
1415667353,2,0,0,0
1415679738,3,0,0,0
1415743537,1,0,0,0
1415755598,6,0,0,0
1415755843,9,0,0,0
1415757003,-1,0,0,0
1415757444,-1,0,0,0
1415759745,1,0,0,0
1415759855,1,0,0,0
1415768177,1,0,0,0
1415810690,1,0,0,0
1415830131,1,0,0,0
1415831465,49,0,0,0
1415904980,1,0,0,0
1415911115,1,0,0,0
1415912102,1,0,0,0
1415999781,1,0,0,0
1416000831,1,0,0,0
1416227828,53,0,0,0
1416232158,53,0,0,0
1416264656,1,0,0,0
1416268522,-1,0,0,0
1416354066,5,0,0,0
1416418775,12,0,0,0
1416424259,1,0,0,0
1416432794,-11,0,0,0
1416436051,-1,0,0,0
1416444941,-1,0,0,0
1416513877,2,0,0,0
1416516656,-1,0,0,0
1416594580,-12,0,0,0
1416597325,1,0,0,0
1416597976,1,0,0,0
1416609924,-14,0,0,0
1416853382,1,0,0,0
1416855150,0,0,0,0
1416855626,2,0,0,0
1416857649,1,0,0,0
1416857687,1,0,0,0
1416866554,-14,0,0,0
1416873720,1,0,0,0
1416876868,6,0,0,0
1416877325,6,0,0,0
1416877334,6,0,0,0
1416932684,1,0,0,0
1416938135,1,0,0,0
1416938776,1,0,0,0
1416949119,2,0,0,0
1417068205,1,0,0,0
1417467420,1,0,0,0
1417487063,39,0,0,0
1417539568,2,0,0,0
1417570325,-2,0,0,0
1417571515,1,0,0,0
1417631270,1,0,0,0
1417719476,1,0,0,0
1417732696,1,0,0,0
1418072348,2,0,0,0
1418074172,2,0,0,0
1418076472,2,0,0,0
1418111205,-10,0,0,0
1418220840,5,0,0,0
1418239942,-1,0,0,0
1418241232,-1,0,0,0
1418241671,-1,0,0,0
1418242093,-1,0,0,0
1418253813,-1,0,0,0
1418261417,1,0,0,0
1418295794,0,0,0,0
1418297078,-1,0,0,0
1418419111,1,0,0,0
1418433228,1,0,0,0
1418665328,1,0,0,0
1418675807,2,0,0,0
1418678436,1,0,0,0
1419288469,1,0,0,0
1419288763,1,0,0,0
1419314038,1,0,0,0
1419319019,1,0,0,0
1419376052,3,0,0,0
1419878172,5,0,0,0
1419989149,3,0,0,0
1420248540,2,0,0,0
1420249992,2,0,0,0
1420490560,5,0,0,0
1420669418,28,0,0,0
1420669698,28,0,0,0
1421325031,43,0,0,0
1421438506,2,0,0,0
1421441682,2,0,0,0
1421442889,2,0,0,0
1421449764,1,0,0,0
1421451497,1,0,0,0
1421733335,5,0,0,0
1421788342,2,0,0,0
1421788950,-1,0,0,0
1421789252,2,0,0,0
1421789986,-1,0,0,0
1422380190,1,0,0,0
1422396641,1,0,0,0
1422397062,-2,0,0,0
1422399256,-2,0,0,0
1422568549,3,0,0,0
1422657684,3,0,0,0
1425421316,1,0,0,0
1425422551,1,0,0,0
1425443702,1,1,0,0
1425498734,1,0,0,0
1425583447,1,0,0,0
1425605607,0,0,0,0
1425664381,1,1,0,0
1426012196,1,0,0,0
1426020092,1,0,0,0
1426120211,1,0,0,0
1426121057,1,0,0,0
1427165881,1,0,0,0
1427390144,1,0,0,0
1427744003,1,0,0,0
1427745841,1,0,0,0
1427746550,-1,0,0,0
1427746570,-1,0,0,0
1427748004,1,0,0,0
1427762631,1,0,0,0
1428628302,2,0,0,0
1428628749,2,0,0,0
1429033457,1,0,0,0
1429033458,1,0,0,0
1429045859,2,0,0,0
1429818102,0,0,0,1
1429820074,0,0,0,1
1430347576,1,0,0,0
1430347859,1,0,0,0
1433272976,3,0,0,1
1433276719,3,0,0,1
1433786007,1,0,0,0
1433787994,1,0,0,0
1433886458,2,1,0,0
1433959626,2,1,0,0
1433969283,1,0,0,0
1433972544,1,0,0,0
1436913529,1,0,0,0
1436916036,-1,0,0,0
1437172701,1,0,0,0
1437174622,1,0,0,0
1438025280,1,0,0,0
1438091944,1,0,0,0
1438107254,3,0,0,0
1438119785,3,0,0,0
1438707143,1,0,0,0
1438890324,1,0,0,0
1439748938,0,0,0,0
1439851969,0,0,0,0
1440124594,1,0,0,0
1440432530,1,0,0,0
1440521550,1,0,0,0
1440525402,1,0,0,0
1440726646,3,0,0,0
1440734642,2,0,0,0
1441396934,1,0,0,0
1441404382,1,0,0,0
1442881947,1,0,0,1
1442887380,1,0,0,1
1443069410,2,0,0,0
1443544722,2,0,0,0
1443666514,1,0,0,0
1443672359,-1,0,0,0
1445455356,2,0,0,0
1445863736,1,0,0,0
1445877005,2,0,0,0
1445894366,1,0,0,0
1445981616,1,0,0,0
1446528266,-2,0,0,0
1446578732,-1,0,0,0
1446757230,-1,0,0,0
1446759186,-1,0,0,0
1447118409,1,0,0,0
1448306528,1,0,0,0
1448342077,1,0,0,0
1448988533,1,0,0,0
1448990510,1,0,0,0
1449021345,2,0,0,0
1449376609,-2,0,0,0
1449706410,1,0,0,0
1450155234,1,0,0,0
1450467532,-2,0,0,0
1451408727,-1,0,0,0
