fc06f2d075fd5f96a20ff4eeaecdef56f717b2b0,"Fix summary iterator in grouping engine(#15658)

This PR fixes the summary iterator to add aggregators in the correct position. The summary iterator is used when dims are not present, therefore the new change is identical to the old one, but seems more correct while reading.",2024-01-17T15:13:45Z
c27f5bf52f6690e76e39381f57683b374787b222,"Report zero values instead of unknown for empty ingest queries (#15674)

MSQ now allows empty ingest queries by default. For such queries that don't generate any output rows, the query counters in the async status result object/task report don't contain numTotalRows and totalSizeInBytes. These properties when not set/undefined can be confusing to API clients. For example, the web-console treats it as unknown values.

This patch fixes the counters by explicitly reporting them as 0 instead of null for empty ingest queries.",2024-01-17T10:56:10Z
8a43db9395bc142d089dcb05892d9f33f118af99,"Range support in window expressions (support them as groups) (#15365)

* support groups windowing mode; which is a close relative of ranges (but not in the standard)
* all windows with range expressions will be executed wit it groups
* it will be 100% correct in case for both bounds its true that: isCurrentRow() || isUnBounded()
  * this covers OVER ( ORDER BY COL )
* for other cases it will have some chances of getting correct results...",2024-01-17T06:05:21Z
8ba06cf72306b0e5d4b3c47bd2e4756bdb791fba,account for null values in the stddev post aggregator (#15660),2024-01-16T14:27:33Z
6b951b94c05a4c9fdc3b7b6f864992a7b55af635,"Add new context parameter for using concurrent locks (#15684)

Changes:
- Add new task context flag useConcurrentLocks.
- This can be set for an individual task or at a cluster level using `druid.indexer.task.default.context`.
- When set to true, any appending task would use an APPEND lock and any other
ingestion task would use a REPLACE lock when using time chunk locking.
- If false (default), we fall back on the context flag taskLockType and then useSharedLock.",2024-01-16T07:13:39Z
11dbfb6e3fd9fe330c3904b389cc7f9e15b21bec,"Better error message when partition space is exhausted (#15685)

* Better error message when partition space is exhausted",2024-01-16T07:02:40Z
67720b60ae664aab95e5482086e0b4f2a77be500,"Skip compaction for intervals without data (#15676)

* Skip compaction for intervals with a single tombstone and no data",2024-01-16T07:01:36Z
072b16c6df43005756145248d6f08e98f23243b6,"Fix SQL Innterval.of() error message (#15454)

Better error message for poorly constructed intervals",2024-01-16T04:34:35Z
d359fb3d689a9a32cfe6c3f21995d7885190ebbd,"Cache value selectors in RowBasedColumnSelectorFactory. (#15615)

* Cache value selectors in RowBasedColumnSelectorFactory.

There was already caching for dimension selectors. This patch adds caching
for value (object and number) selectors. It's helpful when the same field is
read multiple times during processing of a single row (for example, by being
an input to both MIN and MAX aggregations).

* Fix typing.

* Fix logic.",2024-01-16T02:03:27Z
18d2a8957f64e04cb82d1ae2a14017094dad9db8,Refactor: Cleanup test impls of ServiceEmitter (#15683),2024-01-15T12:07:00Z
08c01f1dae9732859ee69f12b4612c6df05c4dde,"Handle and map errors in delete pending segments API (#15673)

Changes:
- Handle exception in deletePendingSegments API and map to correct HTTP status code
- Clean up exception message using `DruidException`
- Add unit tests",2024-01-15T04:39:01Z
e49a7bb3cd97764942dd2b465b0f94dc40653cef,"Add SpectatorHistogram extension (#15340)

* Add SpectatorHistogram extension

* Clarify documentation
Cleanup comments

* Use ColumnValueSelector directly
so that we support being queried as a Number using longSum or doubleSum aggregators as well as a histogram.
When queried as a Number, we're returning the count of entries in the histogram.

* Apply suggestions from code review

Co-authored-by: Victoria Lim <vtlim@users.noreply.github.com>

* Fix references

* Fix spelling

* Update docs/development/extensions-contrib/spectator-histogram.md

Co-authored-by: Victoria Lim <vtlim@users.noreply.github.com>

---------

Co-authored-by: Victoria Lim <vtlim@users.noreply.github.com>",2024-01-14T17:52:30Z
f0c552b2f91fcce0c3daccb0e8cb878c9182c46a,"Fix basic auth integration test (#15679)

* Add some retries

* Add a delay to allow creds to propagate

* Checkstyle and stuff",2024-01-14T16:59:15Z
500681d0cb4a169b5735019ffcfea963eacb843b,"Add ImmutableLookupMap for static lookups. (#15675)

* Add ImmutableLookupMap for static lookups.

This patch adds a new ImmutableLookupMap, which comes with an
ImmutableLookupExtractor. It uses a fastutil open hashmap plus two
lists to store its data in such a way that forward and reverse
lookups can both be done quickly. I also observed footprint to be
somewhat smaller than Java HashMap + MapLookupExtractor for a 1 million
row lookup.

The main advantage, though, is that reverse lookups can be done much
more quickly than MapLookupExtractor (which iterates the entire map
for each call to unapplyAll). This speeds up the recently added
ReverseLookupRule (#15626) during SQL planning with very large lookups.

* Use in one more test.

* Fix benchmark.

* Object2ObjectOpenHashMap

* Fixes, and LookupExtractor interface update to have asMap.

* Remove commented-out code.

* Fix style.

* Fix import order.

* Add fastutil.

* Avoid storing Map entries.",2024-01-13T21:14:01Z
866fe1cda60a65326baef102b2a3269b6297779a,"Fix some naming related to AggregatePullUpLookupRule. (#15677)

It was called ""split"" rather than ""pull up"" in some places. This patch
standardizes on ""pull up"".",2024-01-12T23:41:58Z
0457c71d0399904148f581d62d92099670d615bd,"Fix k8sAndWorker mode in a zookeeper-less environment (#15445)

* Fix k8sAndWorker mode in a zookeeper-less environment

* add unit test

* code reformat

* minor refine

* change to inject Provider

* correct style

* bind HttpRemoteTaskRunnerFactory as provider

* change to bind on TaskRunnerFactory

* fix styling",2024-01-12T17:30:01Z
cccf13ea8244d43e1ce4cceb9089edcad162c8c3,"Reverse, pull up lookups in the SQL planner. (#15626)

* Reverse, pull up lookups in the SQL planner.

Adds two new rules:

1) ReverseLookupRule, which eliminates calls to LOOKUP by doing
   reverse lookups.

2) AggregatePullUpLookupRule, which pulls up calls to LOOKUP above
   GROUP BY, when the lookup is injective.

Adds configs `sqlReverseLookup` and `sqlPullUpLookup` to control whether
these rules fire. Both are enabled by default.

To minimize the chance of performance problems due to many keys mapping to
the same value, ReverseLookupRule refrains from reversing a lookup if there
are more keys than `inSubQueryThreshold`. The rationale for using this setting
is that reversal works by generating an IN, and the `inSubQueryThreshold`
describes the largest IN the user wants the planner to create.

* Add additional line.

* Style.

* Remove commented-out lines.

* Fix tests.

* Add test.

* Fix doc link.

* Fix docs.

* Add one more test.

* Fix tests.

* Logic, test updates.

* - Make FilterDecomposeConcatRule more flexible.

- Make CalciteRulesManager apply reduction rules til fixpoint.

* Additional tests, simplify code.",2024-01-12T08:06:31Z
e597cc2949c9ffe6a18ec2efc8ee9880e029d44c,"Remove UnaryFunctionOperatorConversion and RoundOperatorConversion (#15566)

* get rid of roun op conv

* cleanup

* use DirectOperatorConversion instead unary

* import order",2024-01-12T04:36:23Z
6c18434028b46aba9a4c25f5834005d468f9ac6f,"CONCAT flattening, filter decomposition. (#15634)

* CONCAT flattening, filter decomposition.

Flattening: CONCAT(CONCAT(x, y), z) is flattened to CONCAT(x, y, z). This
is especially useful for the || operator, which is a binary operator and
leads to non-flat CONCAT calls.

Filter decomposition: transforms CONCAT(x, '-', y) = 'a-b' into
x = 'a' AND y = 'b'.

* One more test.

* Fix two tests.

* Adjustments from review.

* Fix empty string problem, add tests.",2024-01-11T19:18:50Z
2231cb30a4d76244c1f81ce71ff73120b5e99cd2,"Faster k-way merging using tournament trees, 8-byte key strides. (#15661)

* Faster k-way merging using tournament trees, 8-byte key strides.

Two speedups for FrameChannelMerger (which does k-way merging in MSQ):

1) Replace the priority queue with a tournament tree, which does fewer
   comparisons.

2) Compare keys using 8-byte strides, rather than 1 byte at a time.

* Adjust comments.

* Fix style.

* Adjust benchmark and test.

* Add eight-list test (power of two).",2024-01-11T16:36:22Z
2118258b547eb6f802f8c0752dcfad15740f2600,tidy up group by engines after removal of v1 (#15665),2024-01-11T08:52:52Z
87fbe422187e6e7fa02983fbc70af95bc371e3f1,"""Partition boost"" the group by queries in MSQ for better splits (#15474)

""Partition boost"" the group by queries in MSQ for better splits",2024-01-11T07:16:27Z
5b769a7d3260aa34f01240be0b44a009b376034a,"Update load query detail archive dialog for file input support (#15632)

* Update execution-submit-dialog for file input support

Modified the execution-submit-dialog to support file inputs instead of text inputs for better usability. Users can now submit their queries by selecting a JSON file directly or dragging the file into the dialog. Made appropriate UI adjustments to accommodate this change in execution-submit-dialog styles file.

* Update web-console/src/views/workbench-view/execution-submit-dialog/execution-submit-dialog.tsx

Co-authored-by: Charles Smith <techdocsmith@gmail.com>

* Update web-console/src/views/workbench-view/execution-submit-dialog/execution-submit-dialog.tsx

Co-authored-by: Charles Smith <techdocsmith@gmail.com>

* Update web-console/src/views/workbench-view/execution-submit-dialog/execution-submit-dialog.tsx

Co-authored-by: Charles Smith <techdocsmith@gmail.com>

* Update drag-and-drop instructions in execution-submit-dialog

* Add snapshot tests for ExecutionSubmitDialog

* prettify

---------

Co-authored-by: Charles Smith <techdocsmith@gmail.com>",2024-01-11T04:48:46Z
f445ba4d6b818f730bc6a2e470dd3aead4b71fce,"Audit API DELETE datasource (markAllSegmentsAsUnused) (#15653)

Changes:
- Add audit for `DELETE /druid/coordinator/v1/datasources/{datasourceName}`
- Minor refactor",2024-01-11T04:13:32Z
ee77fa7fb3ca58c6550be7304f53b9c2bf545232,"Add tests for CASE decomposition. (#15639)

I was looking into adding a rule to do this, and found that it was already
happening as part of Calcite's RexSimplify. So this patch simply adds some
tests to ensure that it continues to happen.",2024-01-10T21:24:24Z
0b91cc4db20bb2395eb7177d9e15d04353c885c8,"Fix incorrect tests in Sting first/last serde's null handling (#15657)

Fixes a couple of incorrect test cases, that got merged accidentally",2024-01-10T13:46:12Z
d623756c66885029e54fe11838a51ae4d843020d,"Add cache for password hash in druid-basic-security (#15648)

Add class PasswordHashGenerator. Move hashing logic from BasicAuthUtils to this new class.
Add cache in the hash generator to contain the computed hash of passwords and boost validator performance
Cache has max size 1000 and expiry 1 hour
Key of the cache is an SHA-256 hash of the (password + random salt generated on service startup)",2024-01-10T12:16:09Z
fefa76372203bb83c934a5a8a7cbe3b4ca3828fa,"Resultcache fetch should deserialize aggregates when they are real results (#15654)

Fixes #15538",2024-01-10T11:42:33Z
99d4b7dca71d289bd1015ae180cada6bfa6ff52a,Use  to trigger search bar of official site (#15652),2024-01-10T09:18:36Z
4149f98934ff78d872767d90ba560aa3fcf8ff80,"Fixes a bug with long string pair serde where null and empty strings are treated equivalently (#15525)

This PR fixes a bug with the long string pair serde where null and empty strings are treated equivalently, and the return value is always null. When 'useDefaultValueForNull' was set to true by default, this wasn't a commonly seen issue, because nulls were equivalent to empty strings. However, since the default has changed to false, this can create incorrect results when the long string pairs are serded, where the empty strings are incorrectly converted to nulls.",2024-01-10T08:47:57Z
355c2f5da003e99439774dbc63ed9ef2016b0d8d,"Add sql + ingestion compatibility for first/last on numeric values (#15607)

SQL compatibility for numeric last and first column types.
Ingestion UI now provides option for first and last aggregation as well.",2024-01-10T07:29:38Z
047c7340ab3981cdb987cf6ddaaa541f9f72f2df,"Adding retries to update the metadata store instead of failure (#15141)

Currently, If 2 tasks are consuming from the same partitions, try to publish the segment and update the metadata, the second task can fail because the end offset stored in the metadata store doesn't match with the start offset of the second task. We can fix this by retrying instead of failing.

AFAIK apart from the above issue, the metadata mismatch can happen in 2 scenarios:

- when we update the input topic name for the data source
- when we run 2 replicas of ingestion tasks(1 replica will publish and 1 will fail as the first replica has already updated the metadata).

Implemented the comparable function to compare the last committed end offset and new Sequence start offset. And return a specific error msg for this.

Add retry logic on indexers to retry for this specific error msg.

Updated the existing test case.",2024-01-10T07:00:54Z
2938b8de53f5a39be7697734afcfffbe1be18300,fix issue with NestedPathArrayElement not correctly handling negative index for Object[] like it has for List (#15650),2024-01-10T04:16:08Z
71f53072771b1c750516865d59fdb4c03b1eea16,"Eliminate Periodic Realtime Segment Metadata Queries: Task Now Publish Schema for Seamless Coordinator Updates (#15475)

The initial step in optimizing segment metadata was to centralize the construction of datasource schema in the Coordinator (#14985). Subsequently, our goal is to eliminate the requirement for regularly executing queries to obtain segment schema information. This task encompasses addressing both realtime and finalized segments.

This modification specifically addresses the issue with realtime segments. Tasks will now routinely communicate the schema for realtime segments during the segment announcement process. The Coordinator will identify the schema alongside the segment announcement and subsequently update the schema for realtime segments in the metadata cache.",2024-01-10T03:25:56Z
85b8cf9f3784bc7fc33fe6c08d68c1b6f0a44351,"Web console: Fix concurrent tasks (#15649)

* Improve handling of concurrent tasks option

* Update snapshots",2024-01-10T00:09:42Z
747d973752843b4f55e2498ecd0034dd5567c953,Skip waiting for first lookup version to get initialized (#15598),2024-01-09T21:18:39Z
ea6ba40ce1e1b776a85378b1c0f495483e45490a,"Add support for Azure Goverment storage (#15523)

Added support for Azure Government storage in Druid Azure-Extensions. This enhancement allows the Azure-Extensions to be compatible with different Azure storage types by updating the endpoint suffix from a hardcoded value to a configurable one.",2024-01-09T17:03:32Z
cafc748f7eca173a92d4ba53ae6e5f67ff0f50d3,skip expression virtual column indexes when mvd is used as array (#15644),2024-01-09T05:22:37Z
911941b4a63eb6393fde77048fb2f7bad1cca1bc,fix issue with nested virtual column index supplier for partial paths when processing from raw (#15643),2024-01-09T02:25:08Z
468b99e608cfae27722606914183252e5eeafc10,"Enable query request queuing by default when total laning is turned on. (#15440)

This PR enables the flag by default to queue excess query requests in the jetty queue. Still keeping the flag so that it can be turned off if necessary. But the flag will be removed in the future.",2024-01-09T02:24:26Z
52313c51acb0486312c78c3d104917064a2c1637,"docs: Anchor link checker (#15624)

Co-authored-by: 317brian <53799971+317brian@users.noreply.github.com>",2024-01-08T23:19:05Z
df5bcd1367054e3e7e449df65339d334b26d3094,"fix bugs with expression virtual column indexes for expression virtual columns which refer to other virtual columns (#15633)

changes:
* ColumnIndexSelector now extends ColumnSelector. The only real implementation of ColumnIndexSelector, ColumnSelectorColumnIndexSelector, already has a ColumnSelector, so this isn't very disruptive
* removed getColumnNames from ColumnSelector since it was not used
* VirtualColumns and VirtualColumn getIndexSupplier method now needs argument of ColumnIndexSelector instead of ColumnSelector, which allows expression virtual columns to correctly recognize other virtual columns, fixing an issue which would incorrectly handle other virtual columns as non-existent columns instead
* fixed a bug with sql planner incorrectly not using expression filter for equality filters on columns with extractionFn and no virtual column registry",2024-01-08T21:10:11Z
84adb9255e9c9ddce6f87f8086fc7a251f2b3e64,"Web console: Fix spec conversion, expose failOnEmptyInsert (#15627)

* Spec converter should dedupe the columns

* Add ""Fail on empty insert"" setting to QueryContext toggles",2024-01-08T20:05:12Z
5d1e66b8f96cfd0eca27e2d84cabdd98661ccf49,"Allow broker to use catalog for datasource schemas for SQL queries (#15469)

* Allow broker to use catalog for datasource schemas

* More PR comments

* PR comments",2024-01-08T19:46:08Z
141c214b4696890172307d3c2052d3eb6b366101,docs: add note about finalizeaggregations for sql-based ingestion (#15631),2024-01-08T18:06:10Z
f7bd5ba4d3aeff474e14737553c8b5008d0bf582,"Audit create/update of a supervisor spec (#15636)

Changes
- Audit create or update of a supervisor spec. The purpose of the audit is
to track which user made change to a supervisor and when.
- The audit entry does not contain the entire spec or even a diff of the changes
as this is already captured in the `druid_supervisors` metadata table.",2024-01-08T14:16:05Z
63bfb3e6c94e218bc20f738e7f4c285e2518b1f9,"Handle half-eternity intervals while fetching segments with created dates (#15608)

* Handle all intervals while fetching segments with created dates",2024-01-08T06:37:11Z
c221a2634b0d2f6b8f6e7d15c9e7632001668425,"overhaul DruidPredicateFactory to better handle 3VL (#15629)

* overhaul DruidPredicateFactory to better handle 3VL

fixes some bugs caused by some limitations of the original design of how DruidPredicateFactory interacts with 3-value logic. The primary impacted area was with how filters on values transformed with expressions or extractionFn which turn non-null values into nulls, which were not possible to be modelled with the 'isNullInputUnknown' method

changes:
* adds DruidObjectPredicate to specialize string, array, and object based predicates instead of using guava Predicate
* DruidPredicateFactory now uses DruidObjectPredicate
* introduces DruidPredicateMatch enum, which all predicates returned from DruidPredicateFactory now use instead of booleans to indicate match. This means DruidLongPredicate, DruidFloatPredicate, DruidDoublePredicate, and the newly added DruidObjectPredicate apply methods all now return DruidPredicateMatch. This allows matchers and indexes
* isNullInputUnknown has been removed from DruidPredicateFactory

* rename, fix test

* adjust

* style

* npe

* more test

* fix default value mode to not match new test",2024-01-06T03:08:02Z
62964e99b158bb16b2481b6bfe383d9a07214ac8,"optimize CI workflow for doc updates (#15617)

* optimize CI workflow for doc updates

* Update .github/workflows/codeql.yml

Co-authored-by: Abhishek Radhakrishnan <abhishek.rb19@gmail.com>

* Update .github/workflows/codeql.yml

Co-authored-by: Abhishek Radhakrishnan <abhishek.rb19@gmail.com>

---------

Co-authored-by: Benedict Jin <asdf2014@apache.org>
Co-authored-by: Abhishek Radhakrishnan <abhishek.rb19@gmail.com>",2024-01-06T01:18:38Z
0422d9d50749b04b476c420dcdeb5e0572ddf82a,"Fix redundant expansion in SearchOperatorConversion. (#15625)

This logic error causes sarg expansion to happen twice for IN or NOT IN points.
It doesn't affect the final generated native query, because the
redundant expansions gets combined. But it slows down planning, especially
for large NOT IN.",2024-01-05T20:42:12Z
9fe67958be95f9d9fd88807046c2fe561c8665f5,"Increase ServerConnector accept queue size (#15596)

* Allow overwriting ServerConnector accept queue size

* Use a single config

* Fix spacing

* fix spacing

* fixed value

* read value from environment

* fix spacing

* Unpack value before reading

* check somaxconn on linux only",2024-01-05T17:04:15Z
c41e99e10ccabf008bf4031a2fca98126c7ba3cc,"Do not allocate week granular segments unless requested (#15589)

* Do not allocate week granular segments unless explicitly requested",2024-01-05T06:44:52Z
d8830b64fc825f9a88fede28341c59b534ec4ae7,"add style for table formatting to docs contribution (#15612)

Co-authored-by: Benedict Jin <asdf2014@apache.org>
Co-authored-by: 317brian <53799971+317brian@users.noreply.github.com>",2024-01-04T22:02:32Z
c937068625e41d49b91316102fe5d41d5f38a119,"Improve polling in segment allocation queue (#15590)

Description
When batchAllocationWaitTime is set to 0, the segment allocation queue is polled continuously even when it is empty. This would take up cpu cycles unnecessarily.

Some existing race conditions would also become more frequent when the batchAllocationWaitTime is 0. This PR tries to better address those race conditions as well.

Changes
Do not reschedule a poll if queue is empty
When a new batch is added to queue, schedule a poll
Simplify keyToBatch map
Handle race conditions better
As soon as a batch starts getting processed, do not add any more requests to it",2024-01-04T12:12:02Z
b9679d0884c96b29a48a1f398773d0b788c36240,"Run filter-into-join rule early for subqueries and disable project-filter rule (#15511)

FILTER_INTO_JOIN is mainly run along with the other rules with the Volcano planner; however if the query starts highly underdefined (join conditions in the where clauses) that generic query could give a lot of room for the other rules to play around with only enabled it for when the join uses subqueries for its inputs. 

PROJECT_FILTER rule is not that useful. and could increase planning times by providing new plans. This problem worsened after we started supporting inner joins with arbitrary join conditions in https://github.com/apache/druid/pull/15302",2024-01-04T10:03:45Z
5c3391a084d9bb8015bf9304dde4efbc21cd3cb4,"Follow-ups to SEARCH and IN from #15609. (#15623)

- Rename ExprType to BaseType in CollectComparisons, since ExprType is a thing
  that exists elsewhere.
- Remove unused ""notInRexNodes"" from SearchOperatorConversion.",2024-01-04T06:38:12Z
f19ece146f1222ffe69281b70963406efb66fc40,"expression virtual column indexes (#15585)

* ExpressionVirtualColumn + indexes = bff. Expression virtual columns can now use indexes of the underlying columns similar to how expression filters",2024-01-04T05:00:39Z
